id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91H8Tsle2CM		0	2019-11-13 13:10:25	Марат Маранкян	Алексей Филиппов, в Китае нет социалистической собственности, там сильные большие гос.компании ставшего достаточно матёрым капиталистического государства. Да, делают они красиво и с размахом. Их там много. Но, плюс ко всему, нам отсюда не очень хорошо видно, чего это всё стоит китайскому народу. Знаю, что с экологической обстановкой большая напряжёнка там, на многих ТЭС всё ещё очень популярен уголь в качестве топлива	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91H1w54-l65		0	2019-11-13 12:13:14	Алексей Филиппов	@Марат Маранкян , в Китае социалистическая собственность соперничает с капиталистической, результаты мы видим - скорость развития Китая очень высокая. То есть конкуренция - это важный момент для высоких показателей	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91H-zvxsvzJ		0	2019-11-13 11:56:17	Алексей Филиппов	@Марат Маранкян, ещё хотел добавить, что в любой системе, будь то физика или живая природа, всегда присутствует баланс. Например споры о потреблении горючего разными автомобилями, с двигателями одного типа. Всё же просто, не вдаваясь в сложные физические процессы, конструкцию, аэродинамику, т.д.: для сравнения важно знать сколько автомобиль расходует топлива, допустим для поддержания скорости 60 км/ч - это будет КПД преобразования энергии топлива в данном случае, для данного автомобиля. второе, важно знать сколько весит автомобиль, так как энергия расходуется на разгон и потом тратится во время торможения. Таким образом можно сравнить два разных автомобиля. Баланс смещаясь в какую то сторону, показывает эффективность. Какой автомобиль быстрее при том же потреблении топлива, или при заданной скорости потребляет меньше топлива, тот автомобиль эффективнее. Пока в жизни был пример СССР и других стран, не вооруженным взглядом видно эффективность 😁. По этому столько людей защищают капитализм. Значит, что бы повторять эксперимент с социализмом, нужно менять "настройки" социализма	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91GsbjyYbdY		0	2019-11-13 10:43:05	Марат Маранкян	Алексей Филиппов, но в целом вопрос о том, что эффективнее - поставлен очень верно	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91GsDaxKTsi		0	2019-11-13 10:39:39	Марат Маранкян	Алексей Филиппов, ну про потенциал и невероятные перспективы генной инженерии ОСОБЕННО на этом канале рассказывают с большим удовольствием. (Сам всеми руками и ногами за ГМО ради пролетарского счастья))	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91GbwkO8-A0		0	2019-11-13 08:17:24	Алексей Филиппов	@Марат Маранкян , можно пойти в размышлениях в абстрактный мир, что бы понять сами принципы, какая именно система более эффективная, капитализм или социализм со своей плановой экономикой. Плановая экономика, вмешательством в процесс, схожа на попытки учёных создавать генетически модифицированные сельскохозяственые культуры. Вот например существуют такие эксперименты с эволюцей в искуственном электронном мире: https://youtu.be/PCx228KcOow https://youtu.be/yCwttjIkxLs	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91CZLwniSbw		0	2019-11-11 18:29:04	Алексей Филиппов	@Марат Маранкян , то о чём Вы говорили, пример в защиту плановой экономики - евросоюз, со своей единой сельскозяйственной политикой. Там тоже планируют, ставит квоту на сельскохозяйственную продукцию. Это нужно даже не для того что бы цена не падала, а что бы рационально использовать ресурсы. https://ru.m.wikipedia.org/wiki/%D0%95%D0%B4%D0%B8%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D1%85%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D0%BA%D0%B0_%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%81%D0%BE%D1%8E%D0%B7%D0%B0	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91CUwdBJBR0		0	2019-11-11 17:50:31	Алексей Филиппов	@Марат Маранкян, посмотрел, познавательно	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91CCd1MWFua		0	2019-11-11 15:10:33	Марат Маранкян	@Алексей Филиппов , работу мелких предприятий и заведений (мелкотоварное производство (очень), кафешки, парикмахерские) очень можно оставить на откуп рыночным механизмам, чтобы не перегружать систему планирования (если ей это вообще втягость). Мелкий бизнес просто не вносит существенного вклада в экономику и прогресс вцелом (извиняюсь за канал "с пропагандой", но тут дали слово экономисту с ученой степенью, и он представляет некую компиляцию выводов по сложившейся ситуации https://www.youtube.com/watch?v=sB-nbkTq-pg )	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91CA7ySZbYb		0	2019-11-11 14:48:42	Марат Маранкян	@Алексей Филиппов , или вы имели в виду, что он доказывает с помощью "рваной" логической цепочки? Извиняюсь, логического доказательства превосходства конкуренции над планом в том вашем ответе я не увидел. Если, конечно, считать, что "доказать превосходство конкуренции = доказать проигрыш планирования".	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91C9QXOyUUA		0	2019-11-11 14:42:30	Марат Маранкян	@Алексей Филиппов , "Логическая ошибка утверждать что плановая экономика лучше, то же самое, что чемпиона олимпийских игр просто назначить". Спортивные соревнования без соревнования - это, конечно, бессмыслица. Но почему бы вдруг для осуществления деятельности, направленной на наиболее рациональное производство и распределение ресурсов и продуктов необходимо именно соревноваться? Это строго доказано? Мне кажется (знающие, поправьте, может я несу ахинею, убедите меня в обратном), что объективно "соревновательность", т.е. рассматриваемая экономическая конкуренция действительно функционирует с известной степенью эффективности. Но почему она априори непоколебимо лучше планирования и кооперации? Почему это берется за аксиому (или строго доказанную теорему)? Имхо, это тоже из разряда споров о "курице и яйце"	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91C83X2iVdM		0	2019-11-11 14:30:37	Марат Маранкян	@Алексей Филиппов , тут ещё прикол в том, что большие корпорации сами работают по плану, т.е. у них внутри себя уже чуть ли не плановая экономика. А некоторые корпорации сейчас даже богаче некоторых стран. Но, извиняюсь, я пока что ответил не совсем в тему	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW91Bb9nGxBkL		0	2019-11-11 09:34:22	Алексей Филиппов	@Марат Маранкян , пример логической ошибки на канале "Выход есть" https://youtu.be/znifobNrG2Y Автор подводит к ложному выводу, что плановая экономика лучше конкуренции, поясню: Монополист, победивший конкурентов - это лучший из лучших. То что он монополист, совершенно не отменяет появления новых конкурентов, по этому монополист держится в тонусе. Это как чемпион, победивший соперников на олимпиаде, в следующей олимпиаде ему придется опять соревноваться, что бы отстоять титул чемпиона. Сеть супермаркетов побеждает конкурентов до тех пор, пока их предложения наиболее привлекательные для покупателей. Антимонопольный комитет вероятно защищает от мошенечества, такого как договорённость большенства игроков рынка о цене на товар, или подобное. Логическая ошибка утверждать что плановая экономика лучше, тоже самое, что чемпиона олепийских игор просто назначить	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919UMRiV2Yr		0	2019-11-10 13:47:43	Алексей Филиппов	@Mikk Nikls -"оптимальная стратегия жизни" Очень точно! 👍	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919RxMySv_f		1	2019-11-10 13:26:41	Mikk Nikls	@Марат Маранкян, да, неверные. Биолог объяснил биологию - фундаментальную науку, основанную на химии, которая основана на фундаментальных доказанных константах. А если есть доказанные рамки, глупо на них не опираться, т.е. это тоже самое что строить дом не по законам механики а по фантазиям, где опорной балкой должен служить стог сена, ведь это символ Руси матушки, а она нерушима, лол. Это просто я расписал все так, что вам показалось через призму своих привычных стереотипов, мол биология - это какая-то диктатура. Нет, это наука, которая исследует, и объясняет. Хотя я и старался обособить отсылки к науке и свое собственное мнение, что бы не создавать инсинуации. Разумеется не все ученые няшки, но большинство из них именно таковы, просто потому, что благодаря современной науке становится понятно, что "добро" - это не что-то там, а всего лишь оптимальная стратегия жизни в долгосрочной перспективе, а это выгодно всем. Разумеется, массовые расстрелы, пытки, запугивание, опыты на людях, пропаганда ортодоксии и вот эти все прелести к добру нифига не относятся.	UCM9XWdl5-FTUeMM_0xAaUxw	http://www.youtube.com/channel/UCM9XWdl5-FTUeMM_0xAaUxw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919Q9HvacS1		0	2019-11-10 13:10:58	Марат Маранкян	Mikk Nikls, и, я так понимаю, вы и либералам, с которыми я по большей части тут "баттлил", запросто можете, что называется, "дать прикурить"? Так сказать, вы НАД этим вот всем и имеете представление о неком "третьем пути"?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919PHrTBcK2		0	2019-11-10 13:03:24	Марат Маранкян	Mikk Nikls, кстати, это не должно навеивать мысль о том, что биолог нарешал, получается, за все общественные науки? По всем канонам это должно настораживать. Или я опять делаю неверные выводы?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919ON3ltm9o		0	2019-11-10 12:55:22	Марат Маранкян	Mikk Nikls, ха, в тему) Hе надо помнить, не надо ждать Hе надо верить, не надо лгать Hе надо падать, не надо бить Hе надо плакать, не надо жить Ведь я ищу таких, как я Сумасшедших и смешных, сумасшедших и больных, е-е-е А когда я их найду Мы уйдём отсюда прочь, мы уйдём отсюда в ночь Мы уйдём из зоопарка-а-а-а-а, мы уйдём из зоопарка-а-а-а-а О, бэби, бэби, ты просто мышь Ты словно точка, когда молчишь Hо вас так много, в глазах темно Я так хотел бы разбить окно Ведь я ищу таких, как я Сумасшедших и смешных, сумасшедших и больных, е-е-е А когда я их найду Мы уйдём отсюда прочь, мы уйдём отсюда в ночь Мы уйдём из зоопарка-а-а-а-а, мы уйдём из зоопарка-а-а-а-а Пустые звуки, пустые дни Вас слишком много, а мы одни В руках ребенка сверкает нож Hо я надеюсь, что это ложь Ведь я ищу таких, как я Сумасшедших и смешных, сумасшедших и больных, е-е-е А когда я их найду Мы уйдём отсюда прочь, мы уйдём отсюда в ночь Мы уйдём из зоопарка-а-а-а-а, мы уйдём из зоопарка-а-а-а-а Мы уйдём из зоопарка-а-а-а-а, мы уйдём из зоопарка-а-а-а-а	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919N0pUSnbg		0	2019-11-10 12:43:36	Mikk Nikls	@Марат Маранкян, я бы мог вам ответить про детерминизм, но это уже сделано на ПостНауке и здесь на СайВане. Основная мысль в том, что наличие или отсутствие "судьбы" вообще ничего не меняет. Вы - по прежнему Вы, Светов по прежнему няша (это должно вызывать ухмылку), а русский реп по прежнему меньше плотности воды . В общем, я могу очень много чего написать, но за меня это уже сделал Сапольски и сделал это идеально) Так что почитайте. Детерминизм тут вообще не причем, а грустить тем более не надо! И за одно может научитесь видеть свои ошибки логики, которую вы в очередной раз допустили с мнением про рыночную экономику - я этого не утверждал!) Я усомнился в уместности апелляции к Марксу, т.к. он мыслил фантазиями и не учитывал биологические рамки, которые в итоге все и зафакапили. Но соглашусь, что нынешний вариант не идеален и даже соглашусь, что лучшая форма правления в современном мире - это социалистические формы, например... эм, США! Да, местами это идеальная форма социализма, где государство поддерживает кучу полезных мелких предприятий, ограничивает (официально) монополии, поддерживает профсоюзы, обеспечивает льготами социально полезных людей, типа врачей, ментов и ученых и т.д. и т.п. Но и "капиталистические" косяки там есть, которые наиболее очевидно выражены здесь, в России. На самом деле это косяки человеческие, имеющие понятные причины, а разница между капитализмом и социализмом, только не смейтесь, тоже очень условная, если смотреть на ситуацию объективно без стереотипов, иллюзий и с реальными научными рамками. Но и социализм не идеален. Идеальны зоопарки для обезьян, продуманные специалистами. Земля - это и есть один большой зоопарк. И я не издеваюсь, когда пишу про отсутствие разницы между кажущимися на первый взгляд полярными понятиями. Многие этого не понимают, т.к. боятся создать дыры в своем мировоззрении и пошатнуть все то, что они представляют собственной идентичностью. Но поверьте, я хороший человек, уважаю чужое время и вообще фильтрую, что называется, базар, по этому не рекомендую сомнительные вещи. Сапольски - лучшее, что можно узнать в кратком (за 3-7 дней) виде про нашу действительность.	UCM9XWdl5-FTUeMM_0xAaUxw	http://www.youtube.com/channel/UCM9XWdl5-FTUeMM_0xAaUxw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919LxLcme3f		0	2019-11-10 12:34:15	Марат Маранкян	Алексей Филиппов, ха, а это он что, типа получил за прогоревших? А с чего бы это? Он делал их работу? Вроде нет😀	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919JNm3dVgH		0	2019-11-10 12:11:47	Марат Маранкян	Алексей Филиппов, про миллионы за идею - это зависит только от того, как именно мы оцениваем труд, какими методами пользуемся, основываясь на какой аксиоматике. И в них нет ничего от природы данного, это всё "договорённости" внутри общества	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW919J49dT-FY		0	2019-11-10 12:09:06	Марат Маранкян	Алексей Филиппов, по-хорошему, в социализме просто не должно быть привычного нам показателя "прибыль", в привычном нам понимании. Там продукты выпускают потому что надо их выпустить в таком-то обоснованном количестве и потому то, т.к. всё производится для потребления непосредственно теми, кто всё это и производит (все сами делают для себя же на "обобществлённых" предприятиях согласно заведомо "грамотному" плану (уже к степени его грамотности могут возникать некоторые вопросы). А вот даже сейчас, дотации на фундаментальную физику - убыточные. Че там полезного для извлечения сиюминутной прибыли открыли на БАКе? Довольно таки убыточная штука с точки зрения кратко- и даже среднесрочных перспектив. Экспериментальный реактор термоядерного синтеза (который ITER, куча европейских стран-участников, вроде не только европейских, +РФ) так вон вообще до сих пор не достроят никак. А ведь надо бы. И вдруг если ниче не получится, то придётся какой-то другой способ искать, может другие конструкции. Хотя сейчас вообще говорят что не нужен особо термояд, если повсеместно будет основоен замкнутый цикл на "классических" АЭС (блин, Крымскую АЭС жалко, совки строили, а потом после известных событий 90х распилили её на металл, а она очень подсобила бы работе опреснительных станций)	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW9199XWKEJGR		0	2019-11-10 10:45:44	Алексей Филиппов	@Марат Маранкян , с миллионами за идею, тоже интересно подумать. Может мы столкнулись с банальной ошибкой выжившего, мы же говорим об успспешных авторах идей, а тех, кто не добился успеха отсееваем. Выходит миллионны - это тот баланс стимула и идеи, значит оно так стоит.	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW9198PphmZiN		0	2019-11-10 10:35:56	Алексей Филиппов	@Марат Маранкян согласен, это только мои домыслы. Например, еще дотация убыточных предприятий, то же съедает прибыль социолизма	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW9193i_BH0tC		0	2019-11-10 09:54:57	Марат Маранкян	Алексей Филиппов, короче, для начала неплохо было бы разобраться, как оно было на самом деле и почему. Хотя бы в первом приближении. Я так думаю	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW9190OwEAt2j		0	2019-11-10 09:25:55	Алексей Филиппов	@Марат Маранкян , по поводу стимулов для создания: наверно в СССР не хотели брать ответственность за подобную ситуацию как в видео, то есть вбухать народные средства в разработку, без гарантии что что то поучиться, потому проще было скопировать. Выбрали более выгодное экономически решение, только это заведомое отставание отставание технологии.	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW918rNo0uOST		1	2019-11-10 07:58:22	Алексей Филиппов	@Марат Маранкян, вот наверно один из "косяков" СССР, слишком сложно было контролировать громадину и эффективно использовать ресурсы. Управленческий аппарат снижал эффективность, попросту сожрал прибыль, к тому же присутствовало явление дописывапния успехов, которых небыло (показуха), а проверить реальную картину сложно	UCEu8TYFxCqLywYsM8svDyiw	http://www.youtube.com/channel/UCEu8TYFxCqLywYsM8svDyiw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW918dNZ9DJa1		1	2019-11-10 05:56:00	Марат Маранкян	Dmittry, короче, богатство в обоих случаях берётся из идеологии "создать". И создавать что-то без "хозяина" на выделенной под эти нужды "площадке" вполне возможно. Вы лишь можете заявить о, якобы, отсутствии стимулов к созданию. На этот счет ответы есть тоже. Насчет копирования - так было не всегда, в одно время поступило распоряжение от руководства забить на собственные разработки и предаться унификации с процессорныии архитектурами западных разработок, вот тогда и пришлось начать идти по пути копирования (но и копировать то не так то просто, для этого нужно высокоточное оборудование (рентгенолитография, электронные микроскопы и пр.), такого "отсталая" страна позволить себе не может) И еще: в том же совке в 50-е-70е между прочим восстанавливали страну от последствий войны, тем не менее по технологиям не было принципиального отставания от Штатов, которые в этой войне никак не пострадали и даже наварились на ней. Повод задуматься. Но совок - лишь очень грубый пример того, как можно работать и организовывать хозяйствование. Не удалось вполне воплотить применение автоматизированных систем сбора и обработки данных для нужд планового хозяйства. Да и какими в те времена были информационные технологии вообще в мире? Сейчас у каждого в кармане устройство, вычислительные мощности которого превосходят тогдашние огромные, занимающие целые комнаты, компьютеры. А на таких громадинах тяжеловато устраивать настоящую "цифровизацию" экономики (ну и оптоволокно несколько тяжелее тогда было делать)	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW918dFQY2XJQ		1	2019-11-10 05:54:54	Марат Маранкян	Dmittry, в случае сферического в вакууме социализма заводом управляют делегированные "умные люди" (утрированно), их решением учреждается этот завод, они им не владеют, на этот завод ставится директор (ответственный за него, чтоб было, с кого спросить), нанимаются инженеры-конструкторы, рабочие среднего звена и прочие ребята. Так же учреждаются всякие КБ и НИИ, где должны сидеть ребята с большими головами и чего-нибудь интересного и нужного придумывать и рассчитывать. Возвращаясь к заводу, он что-то выпускает. И выпускает не с целью продать, а с целью, что это действительно надо выпустить вот потому то и потому то. Деньги существуют (временно) только для того, чтоб быть "чеками" на владение произведенными продуктами, талонами на обладание долей пороизведенных материальных благ, если хотите, а не как самостоятельный ресурс. Часть заработанного (по сути созданного) идёт сразу на зарплаты сотрудникам (директору в том числе), часть - в общую "кубышку", откуда целиком и обеспечиваются общественный транспорт, медицина, здравоохранение, народное образование, милиция, вооруженные силы, строится и обновляется уже существующее жильё для РАЗДАЧИ его трудящимся, они ведь на общак потрудились. И всё это мимо кармана единоличного собственника, которого исключили из цепочки. Всё прямиком на нужды общества. В который раз повторяю, основатель бизнеса будь хоть какой молодец, хоть сколько головастый, способный к организации, но физически не может он поработать и лично своими умственными и физическими усилиями потрудиться произвести в 1000 или даже 10 000 раз больше среднего своего сотрудника. Отдача приходит не за голую идею, она приходит только тогда, когда её удаётся воплотить и реализовать на её основе N-ое количество продукции. Отсюда и богатство - за количество произведенного. Это парадигма вот такая вот, которая точно так же имеет право на существование, как и ваша о плате "за идею"(="за воздух"). Да и в современном мире не может тот, пускай, талантливый организатор придумать вооообще всё. (Кафе, барбершопы, перепродажа товаров из Китая и прочие непотребства не считаются). Ему нужна команда. Без команды он ноль без палочки. Нельзя жить в обществе и быть свободным от общества.	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW918a2OHAeB2		0	2019-11-10 05:26:54	Марат Маранкян	Mikk Nikls, я типа по принципу "не читал, но осуждаю", хотя я пока не очень даже понимаю, за что осуждать, в чём разногласия и как это вообще относится к поднятой теме	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW918_ag4efYK		0	2019-11-10 05:22:59	Марат Маранкян	Mikk Nikls, так, ну и. Как я понял, если Сапольски все четко с позиций материалиста рассказыаает о причинах поведения человека, это типа к тому, что человек себе вообще не хозяин, и вообще полный детерминизм по типу "мне кажется что я думаю те или иные мысли, потому что я хочу их думать, но на самом деле это иллюзия, эта мысль и желание её помыслить всего лишь родились в моей голове только из-за определенной последовательности произошедших в моём организме биохимических реакций и сложной последовательности сигналов нервной системы, которые были предопределены естественным "ходом истории" и другой последовательности сложиться не могло ни в коем случае"? Т.е. всё наперёд предопределено и это даже можно назвать той самой "судьбой"? Да так даже взгрустнётся со всей силы и быстрей в бога поверишь. Ну даже если так, где тут строгое доказательство того, что рыночная экономика и товарно-денежные отношения - это единственно верный путь способ ведения хозяйственной деятельности человека? У нас ведь бремя доказательства лежит на утверждающем. Сорян, если не в ту сторону заехал с детерминизмом, поправьте в случае необходимости	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW918_YtiUsco		0	2019-11-10 05:22:36	Dmittry	@Марат Маранкян Не любой. Есть две идеологии богатства: отобрать (как в наших странах) и создать. Да, и те, кто создают, зачастую кого-то обманывают и что-то крадут, но основная часть их миллиардов создается на том, что их "творение" действительно кому-то нужно и люди готовы за него платить. Для вас же существует только отобрать. Так вас учили в Совке, в котором создавалось не так много, как кажется, подавляющее большинство копировалось (или воровалось) с Запада. И так сейчас живут Россия, Украина и многие другие страны СНГ. Если вас возмущает, что вам, как рабочему, платят не 100% от прибыли, то это ещё и проблема отсутствия хоть какого-то финансового образования. Думаете, вас так обманывают? Так откройте сами что-то, создайте, тогда и поговорим. После революции 17-го года неожиданно выяснилось, что рабочие не в состоянии управлять заводами. Видимо, из-за недостатка знаний и способа мышления.	UCgTM0-OGf31apZn_nmSvRXQ	http://www.youtube.com/channel/UCgTM0-OGf31apZn_nmSvRXQ	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
