video_id,comments
KnLsngMT5Eg,please make videos about indian cities...
KnLsngMT5Eg,Greetings from Turkey. Uk go home.
KnLsngMT5Eg,Gibraltar es un lugar estrategico militar. Espana no lo necesita.
KnLsngMT5Eg,Gibraltar español ya !
KnLsngMT5Eg,Should be spain!
KnLsngMT5Eg,Gibraltar is Spanish territory but after spain lost war UK occupied it.
KnLsngMT5Eg,"Very nice video but bit disappointed as he did not describe why it calls GIBRALTAR ? May be he do not want to tell people how less 3000 Muslim burn their boats and defeated enemy, and the GENERAL was “TARIQ” so that it called on his name “JABL E TARIQ” and in Spain’s slang GIBRALTAR."
KnLsngMT5Eg,Gilbratar belongs to Spain. The British should stay on their own land.
KnLsngMT5Eg,Gibraltar es español. Gracias por construir todo eso cuando vuelva a España.
KnLsngMT5Eg,Giblraltar is morrocan land not spain not angland
KnLsngMT5Eg,That is Spain and England stole that  as cheater as always
KnLsngMT5Eg,"Small taste of british colonialism, and long history of ripping off other countries' resources. But beautiful pictures, Expedia ;)"
KnLsngMT5Eg,"Worst map, everyone camps, no flow."
KnLsngMT5Eg,Gibraltar Español!
KnLsngMT5Eg,Gibraltar is NOT a small part of Britain and will never be !  It belongs to Spain ! period 
GyyW5GssEJ8,King's landing.
GyyW5GssEJ8,Visited Dubrovnik last year. Amazing place. snapped some of the best pictures ever. the view from the top of the mountain is breathtaking. Cheers to Croatia & Croats from Lebanon :)
GyyW5GssEJ8,It's freaking King's Landing... Haha.
GyyW5GssEJ8,France win the 2018 fifa world cup 
GyyW5GssEJ8,Croatia win everybody's  heart
GyyW5GssEJ8,"Croatia is my favorite country, Greetings from Sweden!"
GyyW5GssEJ8,Dubrovnik is the proof that walls works.
GyyW5GssEJ8,Beautiful Croatia! Love from Hungary!
GyyW5GssEJ8,I'd love to take a vacation in King's Landing.
GyyW5GssEJ8,Can't wait to visit Dubrovnik in October ??
GyyW5GssEJ8,How about Zagreb capital of Croatia
GyyW5GssEJ8,My Dubrovnik
GyyW5GssEJ8,The city of Game of Thrones!
GyyW5GssEJ8,? Love you Dubrovnik u r very special för më :) forever ...
GyyW5GssEJ8,I like videos of Expedia. It's very hepful and the scenes are magnificient. Thank you so much...
GyyW5GssEJ8,Im so proud of my Croatian ethnic background!
GyyW5GssEJ8,"THANKS for this video , one of the many BEAUTIFUL places in the country of my birth ! I just discoverd some/many other vids. of OTHER global citys !  ???"
GyyW5GssEJ8,"I love the music! As always, Expedia, you have delivered a video that tests our knowledge of the beauty in the world. This video  truly is amazing!"
GyyW5GssEJ8,Amazing! Thanks for uploading
GyyW5GssEJ8,"I loved my trip to Croatia, such a wonderful country, still has its innocents, wont be long, the migrants are coming, a real shame"
GyyW5GssEJ8,"Pull on your comfiest shoes, grab a towel, and take a walk with us along the spectacular ramparts, streets and beaches of Dubrovnik, the Pearl of the Adriatic! "
m1ewbghHOP0,"once you've experienced Lake Tahoe, no other lake will suffice."
m1ewbghHOP0,"""To breathe the same air as angels... you must go to tahoe."" - Mark Twain 1870's"
m1ewbghHOP0,They made that 55 degree water look warm?
m1ewbghHOP0,"I live like 30-45 minutes away from Lake Tahoe . I recently went and realized the water was kinda dirty :/ I found trash, plastic, cardboard, and even a CIGARETTE BUD. Never in my life have I ever seen trash in the lake, and it kinda made me sad that people think it’s ok to trash the really beautiful water."
m1ewbghHOP0,"Sequoia, Kings Canyon, Mammoth Mountain, Yosemite, Tahoe. It's hard to beat that huge stretch of wilderness and adventure."
m1ewbghHOP0,I Love Tahoe. it's great because I also live there.
m1ewbghHOP0,Bring a sweater even in summer. Once the sun sets we can tell who the visitors are ?
m1ewbghHOP0,"My hope is that Lake Tahoe stays big , beautiful and BLUE!"
m1ewbghHOP0,stunningly beautiful. Were saving up to visit from the UK
m1ewbghHOP0,"God I love this place. So many memories of driving up there and camping with my family. Stay on the North side for swimming, the water is cleaner and it's less crowded. Go to South Lake Tahoe for the resorts and casinos, and definitely drive by Emerald Bay"
m1ewbghHOP0,Definitely one of my favorite places in the U.S.!
m1ewbghHOP0,"I went on vacation to Lake Tahoe in 2014, it was a great experience!"
m1ewbghHOP0,Wow... I didn't know there was a big area of water between Cali and Nevada....
m1ewbghHOP0,"I currently live in Lake Tahoe I love it, wouldn’t trade it for anything. ??"
m1ewbghHOP0,"Expedia always made great video, especially best quality ?? love you creator"
m1ewbghHOP0,"Please do a video on Colima, Mexico, it is very beautiful there!"
m1ewbghHOP0,lake tahoe is beautiful
m1ewbghHOP0,"For those interested, try and go this year. It will be extra beautiful because of all the snow they had this year!"
m1ewbghHOP0,Thank you Expedia. that's probably what heaven looks like.
m1ewbghHOP0,Gosh it's so beautiful there!! Missing home for sure ?
m1ewbghHOP0,"I was just there a month ago! Well, on the Nevada side. And yes indeed, a very gorgeous area to behold."
m1ewbghHOP0,What a Beautiful place Lake Tahoe is I can’t imagine living somewhere else I love this area
m1ewbghHOP0,I have been there once 20 years ago and never forget……… dreamy
m1ewbghHOP0,"it's a paradise, from my own experience. I love Tahoe"
m1ewbghHOP0,How do you have a life and travel non stop? I always talk about this on my blog
m1ewbghHOP0,"Welcome to Lake Tahoe, one of the USA’s oldest, year-round vacation playgrounds. Whether you’re looking for snow-capped peaks or crystal clear coves, places to bond with loved ones or pockets of pure solitude, The Lake in the Sky has it all!"
m1ewbghHOP0,"I love Tahoe !! Is beautiful!! It really is , love  the views and the water ? is like being in heaven ???"
m1ewbghHOP0,Thank  you Expedia ! One day I will make it here !
m1ewbghHOP0,This reminds me of Bananza
m1ewbghHOP0,I'm going there this summer and I couldn't be more excited!
m1ewbghHOP0,I've been to Tahoe lots of times.  I loved Squaw Valley and Northstar
m1ewbghHOP0,I miss Bonanza's Ponderosa Ranch.
m1ewbghHOP0,"What a beautiful scenery!  I guess I fall in love with Lake Tahoe :-) One day I will make it, best regards, Stefan"
m1ewbghHOP0,"Please make a video in Salvador, brazil! It's a great city full of culture. I hve just visited there, and it's beautiful"
m1ewbghHOP0,"I remember moving to Carson City from LA when I was a teenager. I hated it, until my local friends to me to Lake Tahoe. Instantly fell in love with the beauty of it all!!"
m1ewbghHOP0,i go here like every month since i live an hour and a half. very beautiful place. i swam to the island i emerald bay from my friend’s boat! very very awesome place.
m1ewbghHOP0,Lake Tahoe is BEAUTIFUL!
m1ewbghHOP0,I live in Lake Tahoe and it’s so beautiful! I’m so lucky to live here ?????????
m1ewbghHOP0,"The best videos ever.  This one and the one on Yosemite National Park are my favorites.  I am sorry but you have to love California, no matter how people bag on it.  They just jealous."
m1ewbghHOP0,Went about 15 years ago.  I'd love to go back!
m1ewbghHOP0,I live close to poke beach! ? It’s called poke beach because there are lots of pine needles on the ground
m1ewbghHOP0,Home sweet home how I miss it.
m1ewbghHOP0,that place rlly be looking so pretty <3
m1ewbghHOP0,Yes it’s very beautiful I live in Lake Tahoe
m1ewbghHOP0,Was just there 2 weeks ago. We got every single year!
m1ewbghHOP0,that is a beautiful place it looks like a small island
m1ewbghHOP0,"I love these video's, beautiful and thank you ~ sharing on facebook ~ hope thats kool"
m1ewbghHOP0,"Wow this was breathtakingly beautiful, thank you so much! ???????"
m1ewbghHOP0,"Amazing, breathe taking"
m1ewbghHOP0,I’m a 30 minute drive from Lake Tahoe I go there every summer
m1ewbghHOP0,was just here today and omg i just remembered how beautiful it looks irl .
m1ewbghHOP0,So glad I live here.
m1ewbghHOP0,I love these videos and country's and congrats on hitting 300K subs.
m1ewbghHOP0,"The narrator, the godly music, the beautifully captured scenery... I’ve watched this video quite a few times. Well done. Can’t wait to take my wife here."
m1ewbghHOP0,thank you this was helpful!
m1ewbghHOP0,Amazing ?
m1ewbghHOP0,Beautiful !
m1ewbghHOP0,I used to live in Brockway springs apartment
m1ewbghHOP0,how so amazing  and beautiful the place
m1ewbghHOP0,"Wow, Amazing ?"
m1ewbghHOP0,I live here!!
m1ewbghHOP0,Expedia made always clarity and great video. Love this video!
m1ewbghHOP0,Tahome ??
m1ewbghHOP0,Beautiful!!!
m1ewbghHOP0,"I wish to go there with #WWEBeckyLinch, me and her all alone.... ?????"
m1ewbghHOP0,Wonderful landscape! What beautiful nature!
m1ewbghHOP0,IN THE MONSTER ?  AND BIG DEEP.
m1ewbghHOP0,I?Lake Tahoe
m1ewbghHOP0,Am going to live Tahoe next Saturday
m1ewbghHOP0,Thank you so much ? ? ?
m1ewbghHOP0,Looks so beautiful. Its on my bucket list.
m1ewbghHOP0,Great video! May I ask if I can use your video in my non-commercial videos?
m1ewbghHOP0,Its really a cool wonderland! ?
m1ewbghHOP0,??
m1ewbghHOP0,This place brings back so many good memories!!
m1ewbghHOP0,Wow what is the best time of year to go there I live in chicago how far from chicago how much cost to stay for 3 days or something
m1ewbghHOP0,One day I will come. Aswome place??
m1ewbghHOP0,Thank you Expedia for the all the travel videos you are sharing especially the ones narrated by this guy! His voice truly justifies the beauty of this place and I can really feel his emotion as he describes what is in the video. :)
m1ewbghHOP0,Subtitles are disturbing.. living that everything is awesome beautiful Expedia...
m1ewbghHOP0,"If I have the gift to know when I am dying, I would like that precious time spent with my family sitting by the lake in Tahoe.."
m1ewbghHOP0,Great video. Very helpful!
m1ewbghHOP0,Such a beautiful place never been there in summer time!
m1ewbghHOP0,Wwooww thats what I can say for this place
m1ewbghHOP0,I live here and I never ever get tired of this beautiful view I have lived here for 30 years and I love Lake Tahoe I love Lake Tahoe
m1ewbghHOP0,i been there once and i wanna go back there again its beautiful
m1ewbghHOP0,Big Foot Lives In The Forest In Tahoe .
m1ewbghHOP0,"Amazing video Expedia, it took my breath away! Beautiful Lake Tahoe. I’m from Los Angeles, I have to visit this beauty soon. Great job! Please keep them coming, thanks a lot.???"
m1ewbghHOP0,Pebble coves is the new clothing brand name that we have created
m1ewbghHOP0,Beautiful lake! We also have beautiful lakes in México!
m1ewbghHOP0,"3:10 finest views! Oh, I see!"
m1ewbghHOP0,"Was there in '16, that whole part of CA is awesome!.. Another great video Expedia..."
m1ewbghHOP0,"Hey, I live in Kings Beach! You showed the spot (right when you mention Kings Beach) where we do a summer concert series every Friday for years now."
m1ewbghHOP0,"I hope I will visit it one day in my life. looks beautiful, not every one is lucky or blessed to visit all the beautiful places on earth."
m1ewbghHOP0,Wow what a great video. I am moving my family 30 minutes from Tahoe to Sparks Nevada. We cant wait to explore the entire region from Yosemite to Yellowstone.
m1ewbghHOP0,Beautiful Place !?
m1ewbghHOP0,01:42:00 PM
m1ewbghHOP0,"Tahoe is heaven, greetings from Australia!"
m1ewbghHOP0,Que hermoso!!
m1ewbghHOP0,"Wow, beautiful place."
m1ewbghHOP0,wow such a beautifull place
m1ewbghHOP0,Nice
m1ewbghHOP0,And you feel of our mother nature talking to you.
m1ewbghHOP0,Beautiful. ?
m1ewbghHOP0,"I'm gonna go here with my mom this upcoming summer for a little trip thing she does with us before we go to highschool, and im really excited"
m1ewbghHOP0,"*clicks heels.  There's no place like Tahoe.  Going back in September, can't wait!"
m1ewbghHOP0,You went to Taylor creek and forgot to mention the world famous Kokanee salmon run.
m1ewbghHOP0,Cemanahualt is beautiful ?
m1ewbghHOP0,I fell inlove? hoping to go there this year or maybe next
m1ewbghHOP0,Amazinggggg
m1ewbghHOP0,The wall
m1ewbghHOP0,En Español ?? por favor.
m1ewbghHOP0,I’ve seen it from the Nevada side.  Can’t wait to experience it from the Cali side this summer.?
m1ewbghHOP0,I love Expedia ????????
m1ewbghHOP0,So beautiful so different looks like a sea heavenly
m1ewbghHOP0,I am  sooo excited..... can't wait??????
m1ewbghHOP0,Thanks Expedia to visit such a nice place.
m1ewbghHOP0,Please do Slovenia! ??
m1ewbghHOP0,Looking forward to going.
m1ewbghHOP0,Very beautiful and nice place ! California has it all :)
m1ewbghHOP0,Been here long ago. It was snowing and it look beautiful I saw the lake and it was crystal clear and I felt in love. I did gasp for air because of the altitude.
m1ewbghHOP0,Simply beautifull?????????????
m1ewbghHOP0,How long to see all of tahoe and are there hiking trails into the wilderness thanks
m1ewbghHOP0,Is beautiful
m1ewbghHOP0,I love you EXPEDIA. Continue this great work. You are the best.
m1ewbghHOP0,Very Beautiful??
m1ewbghHOP0,I went to Lake Tahoe last christmas break :)
m1ewbghHOP0,Amazing
m1ewbghHOP0,I miss living here.
m1ewbghHOP0,amazing place
m1ewbghHOP0,Expedia can make any place look like heaven . Brilliant .
m1ewbghHOP0,"Very good vídeo, Brasil ok."
m1ewbghHOP0,I love lake tahoe
m1ewbghHOP0,love it
m1ewbghHOP0,"I Love Lake Tahoe ?? el mejor lugar, tanta tranquilidad "
m1ewbghHOP0,Es maravilloso 
m1ewbghHOP0,Like si también te parece un lugar mágico
m1ewbghHOP0,Lake Tahoe will always have a special place in my heart and I am from Texas
m1ewbghHOP0,I had no idea Lake Tahoe was so beautiful.
m1ewbghHOP0,can you make a video about beijing?
m1ewbghHOP0,Wow so beautiful. I thought Oregon was beautiful but this place looks amazing
m1ewbghHOP0,"So beautiful place, like a paradise!"
m1ewbghHOP0,Lake Tahoe ???
m1ewbghHOP0,My boyfriend and I are planning a trip there for this September! Any recommendations on where we should stay? we love the clear water
m1ewbghHOP0,"I live in Reno, and would recommend going this year."
m1ewbghHOP0,I love Lake Tahoe.
m1ewbghHOP0,"It is beautiful, we are in SF right now and will show our adventures in our newest video soon."
m1ewbghHOP0,praise Jesus!
m1ewbghHOP0,"I like it , it's an ideal place for a family vacation"
m1ewbghHOP0,"Our boathouse, the Cassidy Boathouse is shown at 00:59! ?"
m1ewbghHOP0,"Expedia, please do Yafa, South Yemen"
m1ewbghHOP0,"I’m from Tahoe, living in Reno. I got family in Tahoe, so it’s nice to go up there every so often. Beautiful paradise!"
m1ewbghHOP0,Tahoe needs more businesses and it's a fire trap waiting to happen in the summer.  Little 1 lane (each way) roads surrounding it
m1ewbghHOP0,the background theme please....send it to me.
m1ewbghHOP0,I'm visiting for the first time first week of June 2019. Super EXCITED
m1ewbghHOP0,Can you guys do a Glacier National Park video?
m1ewbghHOP0,What a beauty
m1ewbghHOP0,That was good
m1ewbghHOP0,proud to have been born in slt
m1ewbghHOP0,"Hey look, natural fractals. Zero practical information. Use a picture. Get back to work."
m1ewbghHOP0,"Such a beautiful place, if you are looking for help planning a vacation, check out this book that helped me!"
m1ewbghHOP0,"Nice video and good work, Like"
m1ewbghHOP0,this is where Michael had Fredo killed
m1ewbghHOP0,And after you have done everything in this video you still will only have scratched the surface of the real Tahoe.
m1ewbghHOP0,i think lake tahoe is beautiful place:v
m1ewbghHOP0,What an amazing video
m1ewbghHOP0,See ya in June
m1ewbghHOP0,very beautiful video
m1ewbghHOP0,Im going this year
m1ewbghHOP0,?????
m1ewbghHOP0,"Merci beaucoup tous c'est une: Merveilleux les documents,  par vídeos.!????De tous ces= Pays .! Très bien expliqué .! J'adoré"
m1ewbghHOP0,Un grand merci à? RXPEDIA.????Thank you Very Good.!?
m1ewbghHOP0,I went like 3 days ago but its winter is just so beautiful cant wait for Summer to go ????
m1ewbghHOP0,am going to lake tahoe in september month is it a right time to see snow cap mountains . kindly suggest me
m1ewbghHOP0,Beutiful
m1ewbghHOP0,It was mountain man Abdullah shah kaka who skied here first.
m1ewbghHOP0,Too painful to watch.
m1ewbghHOP0,i made a new friend in COC game and he told me about this place ....i wish i could visit one day
m1ewbghHOP0,Good professional videos.
m1ewbghHOP0,Beautiful
m1ewbghHOP0,nágy?n szép ko?nt?licá thús Laké Tahoé.....szép muhámammdán ras?elsytan
m1ewbghHOP0,"The water is usually cold, all year round. Had to use wetsuit in June."
m1ewbghHOP0,i been here i rented a 70 mile a hour boat i had nice time
m1ewbghHOP0,"Calgary, Canada plese"
m1ewbghHOP0,Going to lake tahoe for my honeymoon in october cant wait ..i never been there before
m1ewbghHOP0,Can you do Detroit please?
m1ewbghHOP0,Until the rich bought up all the shoreline.
m1ewbghHOP0,Now show up with a bag of cash.
m1ewbghHOP0,A really big bag.
m1ewbghHOP0,"Man, i so wish I lived here. It's so beautiful. My uncle lives here(he even built his own house here!) and I wish I lived there aswell. Going this week. Man, I cant even explain in words how excited I am to breathe the air of this fine, fine crisp beautiful air, with its alpine and cedar smell. Damn."
m1ewbghHOP0,It'd only take about 2 hours or so for me to drive there. But also that's too much work. I'll go someday maybe.
m1ewbghHOP0,Back in the nineties The lake water is 99% pure. It’s truly the whole area is like many post cards pictures.
m1ewbghHOP0,"Been snowboardin at Heavenly, Tahoe couple times, stunning!"
m1ewbghHOP0,"Expedia, whomever in your team produces these videos should get a raise. Best travel videos on the internet. Period."
m1ewbghHOP0,This looks so nice
m1ewbghHOP0,wow
m1ewbghHOP0,p a r a d i s e
m1ewbghHOP0,p a r a d i s e
m1ewbghHOP0,p a r a d i s e
m1ewbghHOP0,Lake Tahoe was the most beautiful place I’ve been to. Truly amazing
m1ewbghHOP0,Don't come if you live in the bay...stay at the ocean lol
m1ewbghHOP0,Do ooty
m1ewbghHOP0,NEED TO GO THERE.guide pls
m1ewbghHOP0,Wow
m1ewbghHOP0,I adore this place. One of if not the most beautiful place I’ve seen in this country
m1ewbghHOP0,We have a light house?
m1ewbghHOP0,Where are the parts at lake Tahoe that are clear and blue like at 2:47?
m1ewbghHOP0,what a beauty excellent site
m1ewbghHOP0,Lake Tahoe is a beautiful lake located in California
m1ewbghHOP0,Great...
m1ewbghHOP0,AVOID HOLIDAYS !!!!
m1ewbghHOP0,Just a promo for South Lake Tahoe.  The most beautiful parts are on the east and north shores
m1ewbghHOP0,Wah
m1ewbghHOP0,i actually converted to Christianity after watching this video
m1ewbghHOP0,"AS IMAGENS SÃO LINDAS MAS EU PREFIRO QUE ELAS DUREM 10 SEGUNDOS,  DA FORMA COMO ESTA PARECE UM BOMBARDEIO DE IMAGENS ISSO GERA ESTRESSE E PRESSA.   GRATIDÃO."
m1ewbghHOP0,Skyrim in real life
m1ewbghHOP0,"We used to have a condo in Incline Village, but sold it : ("
m1ewbghHOP0,Once you come here once no where else is the same
m1ewbghHOP0,"Wow nice city.Thank you expedia.The background music sounds good,could you tell me what is that music"
m1ewbghHOP0,It looks like the RARA Lake of Nepal which is at the height of 2990m from sea level.
m1ewbghHOP0,Who can put a dislike to this beautiful place !! Pff
m1ewbghHOP0,Always a fun place to be
m1ewbghHOP0,when this week really nice place.water is really clean
m1ewbghHOP0,unbelievable beauty.
m1ewbghHOP0,Good video..........................
m1ewbghHOP0,What side of lake at 0:24
m1ewbghHOP0,I live only 3hrs away from Tahoe on the bottom half of Sonora Pass and I go back every summer and plan to move up there once I  finish school next year
m1ewbghHOP0,Tahoe is the best place ever. Honestly I recommend Sand Harbor right outside of incline. The best 10$ you’ll ever spend in Tahoe. Just get there before 10 am
m1ewbghHOP0,Paradise period!
m1ewbghHOP0,But is it worth a 6 hour drive if you like 2 hours away from Malibu
m1ewbghHOP0,I live like 15 mins from tahoe and I don’t really like it because it’s cold af.  Its pretty but thsts about it.  Going in the water is miserable
m1ewbghHOP0,PEOPLE FROM ALL AROUND the WORLD
m1ewbghHOP0,"Expedia, please do "
m1ewbghHOP0,"Switzerland Zurich,Geneva,Lugano"
m1ewbghHOP0,"Sweden , Stockholm"
m1ewbghHOP0,"Spain, Barcelona, Madrid"
m1ewbghHOP0,I wanna go to see Fredo
m1ewbghHOP0,We are planning to go next month.
m1ewbghHOP0,Why most I be so poor
m1ewbghHOP0,Please expedia
m1ewbghHOP0,"Stop blowing me away with all these great travel guides, Expedia! I will ruin myself and end up broke because every damn video I have seen so far gives me the following reply; ""I want to go, I want to go & I want to go!"""
m1ewbghHOP0,what a gorgeous place ! god truly shed his grace on America.
m1ewbghHOP0,"Mindblowing ?,  "
m1ewbghHOP0,"Very rare ,  hot sandy beach with snowy winter"
m1ewbghHOP0,you should add ?stanbul
m1ewbghHOP0,Ii. O
m1ewbghHOP0,Lake Tahoe is the greatest Lake on earth
m1ewbghHOP0,What month is the best to go? For swimming in the lake? I’m from Florida and the fresh water and forests look amazing
m1ewbghHOP0,Lake is good because I Been there
m1ewbghHOP0,"I hiked to the top of Squaw Valley, they have a really nice pool/hot tub/bar once you get up there. The best part is if your not feelin the snow that day, you can drive 1.5 hours to Sacramento and hit up Water World or Sun Splash."
m1ewbghHOP0,U should add iraq
m1ewbghHOP0,Does anyone know whats the name of the song?
m1ewbghHOP0,The whole Tahoe area makes you a different person once you visit
m1ewbghHOP0,Very beautiful lake
m1ewbghHOP0,How far is it from Los Angeles ?
m1ewbghHOP0,Does anybody know what part of Lake Tahoe the thumbnail pic is from?
m1ewbghHOP0,Heading to south lake tahoe on the nevada side in october.. So excited and im really hoping we can take canoes out and get some good shots of the lake :)
m1ewbghHOP0,https://youtu.be/m1VVtr8E0KQ
m1ewbghHOP0,Yosemite or lake tahoe?
m1ewbghHOP0,I lived there 11 years the best things are not the tourist attractions
m1ewbghHOP0,what weather should i expect this coming June and July?
m1ewbghHOP0,looks nice
m1ewbghHOP0,How much would a week cost in £s for a couple
m1ewbghHOP0,I live at Nevada for 4 years already.
m1ewbghHOP0,00:55  is Donner Lake
m1ewbghHOP0,"All the rich mansions that border the shore need to be dug out. Seriously, there's nowhere to park or swim."
m1ewbghHOP0,I cannot wait to visit Lake Tahoe someday! I'm going to love it!
m1ewbghHOP0,Does anyone know which part of the lake 0:24 is ? 
m1ewbghHOP0,Is this video edited to make the water look that blue? WHERE IS THIS PART ITS SO NICE? the east ? west?
m1ewbghHOP0,Superbe!
m1ewbghHOP0,What’s the name of the beach in the beginning?
m1ewbghHOP0,What kind of camera you used?
m1ewbghHOP0,?STANBUL PLEASEEEEEEEEEEE
m1ewbghHOP0,What is the name of the first beach shown?
m1ewbghHOP0,Fiirrsst coooommmeeent
m1ewbghHOP0,Is the water really that blue ?
m1ewbghHOP0,Is the water freezing in May or swimmable??
m1ewbghHOP0,How is it to live there year round? ....to raise a family ?
m1ewbghHOP0,We rented a cabin on ski run Blvd .....next to squaw valley.....
m1ewbghHOP0,"No, it is not that bad. I am sure you would love it. I just do not agree with “the best place ever”. Far from that.....I am sure you are going to enjoy it after you pass the crowds, prices and the old look."
m1ewbghHOP0,Tahoe tessi
m1ewbghHOP0,"If this was in Melbourne, Australia. They would turn it into a Water reservoir, and a no go zone for human inhabitants."
m1ewbghHOP0,CAN ANYONE ANSWER ME PLS IF THE VIDEO IS AT NORTH OR SOUTH OF LAKE TAHOE.Thanks!
m1ewbghHOP0,Thank you for the lake Tahoe Travel guide.
m1ewbghHOP0,"Hello Expedia here is a list of places you should have video travel guides for,"
m1ewbghHOP0,"Baltimore, Maryland"
m1ewbghHOP0,"Annapolis, Maryland "
m1ewbghHOP0,America is so beautiful
m1ewbghHOP0,I don't get what's so special it look like Maine
m1ewbghHOP0,I've lived in Sacramento (~2 hours from Tahoe) my whole life and I've never been to Tahoe. I seriously need to go.
m1ewbghHOP0,i wish i could get a job at expedia . love respect and support for showing us the world greatest videos ..as i following u since 2012 i love the way u make video for this purpose i make a home channel for my self ..thats called #lets turn around the world ...if sub to my channel i will sub yours
m1ewbghHOP0,awesome..it's like a tropical island destination..the lake look like a beach..
m1ewbghHOP0,"Lake Tahoe is a nice place to be! the drive from Sacramento to Lake Tahoe is 2 hours, and from San Fran at least 4 hours! At weekends expect traffic backed up and the trips can take up double the time! And if you like someone to drive you there can check Yellow Cab "
m1ewbghHOP0,https://www.sacramentoyellowcabco.com/taxi-fare-estimate/
m1ewbghHOP0,I’m going on a road trip trip from  Texas to Lake Tahoe
m1ewbghHOP0,It was a trout not a salmon
m1ewbghHOP0,Wow how is the water so  blue
m1ewbghHOP0,?STANBUL plsssssssssss
m1ewbghHOP0,GO to new Zealand and youll realize this is nothing!
m1ewbghHOP0,looks like whistler
m1ewbghHOP0,They did not show the Corleone compound from the movie The Godfather Part II.
m1ewbghHOP0,that water is so cold
m1ewbghHOP0,Which month is better in Lake Tahoe? March or September?
m1ewbghHOP0,Lake Tahoe is more attractive than expedia
m1ewbghHOP0,"LMAO my brother's middle name is Tahoe because my parents liked it so much. He is 24, and his first name is William. He hates that name, so he just goes my Tahoe...lmao after 14 of saying his name like that, I forgot his name was William. ?"
m1ewbghHOP0,Does the water looks exactly like the thumbnail or it just a clickbait?
m1ewbghHOP0,"Alpine lakes always create the bluest waters, and Lake Tahoe's waters are comparable in beauty and majesty to those of Italy and Switzerland. These vistas are breathtaking."
m1ewbghHOP0,Wow?
m1ewbghHOP0,Is the freeze shot in the video for real? Like 4:24 with the turquoise water? What area is the lake is that?
m1ewbghHOP0,"You can ask god to teach you more about yoga, so you can learn more about it in a deeper way. You need to ask god to show you all the curses objects in your home you need to get rid of."
m1ewbghHOP0,water looks clean enough to drink
m1ewbghHOP0,"I like Tahoe, But this is a BIT exaggerated"
m1ewbghHOP0,We tried to visit last summer. It was like MTV spring break. Not the most family friendly environment. We couldn’t wait to leave. It’s a shame because the landscape was gorgeous.
m1ewbghHOP0,I live in King's Beach : )
m1ewbghHOP0,what's the water temperature.???? in summer time.
m1ewbghHOP0,?????????????????
m1ewbghHOP0,most stunning place in America--hope tourism and peoples cell phones don't ruin it.
m1ewbghHOP0,the water must be too chilly to swim
m1ewbghHOP0,Sounds like a pun
m1ewbghHOP0,"everything is nice in America but this is best place, I hope to travel from NYC but looking for friend."
m1ewbghHOP0,"I'm here now in lake Tahoe,this is one of the best places in America,you can't miss it,the mother nature is so beautiful here,so many trails,waterfalls and beaches"
m1ewbghHOP0,"you don’t have to believe me and i don’t expect you to. but, i was doing a dive over by rubicon point and i was about 180ft below the surface when i saw this shark looking creature. it was ENORMOUS. it was a good 40 ft away from me and appeared to be 12ft+. i’m thinking there could possibly be a fresh water species of shark that has adapted to the cold. but it was not a large trout or bass or whatever. i know what they look like. i can tell you this, something is living in tahoe that we don’t know about."
m1ewbghHOP0,"My Uncle Live in South Lake Tahoe, California United States Of America."
m1ewbghHOP0,What a stunningly beautiful place! ? Beats the overrated Hamptons any day!
m1ewbghHOP0,"My parents bought a vacay cabin in So. Lake Tahoe back in the early 90s. Tahoe is only 200 miles from the Bay Area where I’m from. I’ve been visiting there throughout my youth & teen. Last time I went was my friend’s wedding at some golf course 6 yrs ago. I kinda got tired of Tahoe & end up vacationing to major cities/states outside of CA like NYC, Denver, Texas, Seattle, etc."
m1ewbghHOP0,I live like an hour away from there and I've never gone :(
m1ewbghHOP0,usa is suck beautiful heaven country its my dream country
m1ewbghHOP0,I visited Lake Tahoe and was disappointed. It's a pretty area but over rated w/ too many tourist. Maybe it's because I've seen more gorgeous places than this I expected more. Still a nice area though.
m1ewbghHOP0,"Expedia, Please do a video for: "
m1ewbghHOP0,"Madrid, Spain"
m1ewbghHOP0,"Islamabad, Pakistan"
m1ewbghHOP0,"Nathia Gali, Pakistan"
m1ewbghHOP0,This video is very untrue. It's terrible here. Dont bother coming. Stay away.
m1ewbghHOP0,"As a local, if you are going to visit  us here,  please be kind. Don’t yell at us. Pick up your garbage. Be nice to your waiters and who ever else you meet. Any have a good time!!"
m1ewbghHOP0,"Tahoe is boring if you stay more Than a week. I would suggest to go to Greece and you will forget the world never mind lake Tahoe . Trust me go any Greek Island you will love it. Well Greece is just a example, visit Norway , Sweeden, Spain ....."
m1ewbghHOP0,"tahoe  is indian word, where this people?"
m1ewbghHOP0,"this summer i was traveling around US and passed from tahone... first of all water is not so azure, is a dark blue. Second.. the place was unpraticable due to high affluence of people... no parking, no places to stay.. just a shit of lake and a stressig place. "
_jFcrOvM42s,How to fly for free 
_jFcrOvM42s,1 grow wings 
_jFcrOvM42s,2 attach yourself to the aeroplane
_jFcrOvM42s,One time I got first class because they canceled our first flight
_jFcrOvM42s,The problem with busy flights is they’re always the most expensive so I try to book on less busy days to save money.
_jFcrOvM42s,The number two most left behind item is underwear!!
_jFcrOvM42s,"I love how this is an actual travel hack video. Other videos tend to say all the ""hacks"" that are pretty much common sense like ""book early for cheaper flights"" like no shit I knew that already.."
