video_id,comment,
qqdiuzMU3Cs,???????????,
qqdiuzMU3Cs,4:08 so.. it's a boy ?,
qqdiuzMU3Cs,4:18 WTF XD HAHAHAHAHAHAHAH XD XD,
qqdiuzMU3Cs,1:58 - warnnig - cute girl next to grandma,
qqdiuzMU3Cs,3:55 a perfect wife material ?,
qqdiuzMU3Cs,These werent even from 2018.,
qqdiuzMU3Cs,0:15 perfect sync at its finest,
qqdiuzMU3Cs,0:01 Ha got him.,
qqdiuzMU3Cs,Seems like Youtube recommendations has brought us all together once again.,
qqdiuzMU3Cs,????,
qqdiuzMU3Cs,????!!!,
qqdiuzMU3Cs,0:56 XD,
qqdiuzMU3Cs,Perfect Timing on the guy RIP his poor butt,
qqdiuzMU3Cs,I've just watched every one of theses on other videos.  Try to find some new film,
qqdiuzMU3Cs,Still laughing! I love a ball to the head any day of the week!,
qqdiuzMU3Cs,4:42 ?,
qqdiuzMU3Cs,3:58 very funny bro honestly,
qqdiuzMU3Cs,4:27 that just ain’t right,
qqdiuzMU3Cs,"Oh my gosh, I haven't laughed this hard in a long time. My favorite is at 0:43  and at 2:28???",
qqdiuzMU3Cs,??????????w,
qqdiuzMU3Cs,??? smile is perfect thing ever,
qqdiuzMU3Cs,I can’t breathe omg... ??,
qqdiuzMU3Cs,0:15 the timing tho..loool,
qqdiuzMU3Cs,You haven't shown the video of thumbnail?,
qqdiuzMU3Cs,0:15 it make my day.,
qqdiuzMU3Cs,4:09 A weave?? Seriously?? Hahaha...,
qqdiuzMU3Cs,Isn't that considered Cultural Appropriation??,
qqdiuzMU3Cs,Wearing a weave during a sporting event! Lol.,
qqdiuzMU3Cs,0:50 that was really funny tho,
qqdiuzMU3Cs,0:30 how's that embarrassing?,
qqdiuzMU3Cs,"Perfect music, lol ??",
qqdiuzMU3Cs,3:51 weave gone,
qqdiuzMU3Cs,4:14 ....how you gonna jump out of your hair?! Lol,
qqdiuzMU3Cs,3:23????~!!,
qqdiuzMU3Cs,??????????????=3,
qqdiuzMU3Cs,???????????????????????,
qqdiuzMU3Cs,0:13??????!??????????????w,
qqdiuzMU3Cs,0:46 OMG this was so funny??,
qqdiuzMU3Cs,Don't like the Children's music in the background,
qqdiuzMU3Cs,4:18 are try to tel something !,
qqdiuzMU3Cs,I love this because it's so me??,
qqdiuzMU3Cs,When they tried to put the trophy back together.  Perhaps it was a Humpty Dumpty trophy.,
qqdiuzMU3Cs,??????????????????w,
qqdiuzMU3Cs,3:21 Get ball in his balls,
qqdiuzMU3Cs,Still no:1,
qqdiuzMU3Cs,4:17 What the heck?!,
qqdiuzMU3Cs,3:57 hahahaha,
qqdiuzMU3Cs,2:35 epic moment,
qqdiuzMU3Cs,0:13 nice scream,
qqdiuzMU3Cs,03:33 He's high!!???,
qqdiuzMU3Cs,0:06 lol,
qqdiuzMU3Cs,"made my dayy ,??",
qqdiuzMU3Cs,0:50 that was really funny tho,
qqdiuzMU3Cs,0:14 lol,
qqdiuzMU3Cs,??????,
qqdiuzMU3Cs,Alguien que me pueda decir el nombre de las canciones ?,
qqdiuzMU3Cs,Look at the crowd cause the referee got hit 1:43 savages,
qqdiuzMU3Cs,4:29 look so gay,
qqdiuzMU3Cs,????????????????,
qqdiuzMU3Cs,That field goal was good!!! I wonder if the ref through his hands up after lol ??,
qqdiuzMU3Cs,Where is the vedio shown in the thumbnail??,
qqdiuzMU3Cs,?????????,
qqdiuzMU3Cs,????????????????????,
qqdiuzMU3Cs,0:14???,
qqdiuzMU3Cs,2:13 most embarrassing,
qqdiuzMU3Cs,???????????www,
qqdiuzMU3Cs,I laughed madly it was awesome moments,
qqdiuzMU3Cs,0:03 what is that meme called,
qqdiuzMU3Cs,3:56 when the air reveals your wig,
qqdiuzMU3Cs,"0:33 ""WORK IT"" Fortnite Dance",
qqdiuzMU3Cs,The music made me Faakin poke my eyes out!,
qqdiuzMU3Cs,0:29 HAHA,
qqdiuzMU3Cs,???,
qqdiuzMU3Cs,0:17 this was insane,
qqdiuzMU3Cs,4:41 the best hahaha,
qqdiuzMU3Cs,1:46 that was sweet,
qqdiuzMU3Cs,04:10:00 AM,
qqdiuzMU3Cs,"wig, snatched",
qqdiuzMU3Cs,4:18 what is happening here boi,
qqdiuzMU3Cs,0:24 That killed me hahahhaa,
qqdiuzMU3Cs,3:44???????,
qqdiuzMU3Cs,1:34 I am going to die if I hit that,
qqdiuzMU3Cs,4:10 the wig y   she so pretty,
qqdiuzMU3Cs,4:00 the hair,
qqdiuzMU3Cs,04:18:00 AM,
qqdiuzMU3Cs,Clumsy and hilarious ?,
qqdiuzMU3Cs,"2:28 sorry, but I can't put up with laugh lol",
qqdiuzMU3Cs,2:31 best one,
qqdiuzMU3Cs,That timing? ?? 0:15,
qqdiuzMU3Cs,x????,
qqdiuzMU3Cs,????????????????,
qqdiuzMU3Cs,12:15:00 AM,
qqdiuzMU3Cs,???????????...,
qqdiuzMU3Cs,???????????????????w,
qqdiuzMU3Cs,@ 3:58 - Unbeweavable ! ! !,
qqdiuzMU3Cs,This was hilarious! ?????,
qqdiuzMU3Cs,1:21  He dead,
qqdiuzMU3Cs,2:35 what wrong with him?,
qqdiuzMU3Cs,4:37 bottle cap challenge,
qqdiuzMU3Cs,Music is So Good ?,
qqdiuzMU3Cs,05:38:00 AM,
qqdiuzMU3Cs,4:23 Ahhhhhh porno duro!!!!,
qqdiuzMU3Cs,When you mess with me : you get a foam spray on your face . (0:11)?,
qqdiuzMU3Cs,Yea ....really made me laugh ????,
qqdiuzMU3Cs,MEEEE I DUNNOOOO,
qqdiuzMU3Cs,Me when my soccer team gets a goal: 0:35,
qqdiuzMU3Cs,"0:29 it’s no embarrassing, it’s funny bro)",
qqdiuzMU3Cs,4:18?!!!,
qqdiuzMU3Cs,0:07??????????,
qqdiuzMU3Cs,I’m sorry but this music is extremely annoying.,
qqdiuzMU3Cs,Thumbnail ?,
qqdiuzMU3Cs,That rubby goal was awesome ?,
qqdiuzMU3Cs,The Boxing Guy!! ?????,
qqdiuzMU3Cs,3:40 is best of all,
qqdiuzMU3Cs,I love the music,
qqdiuzMU3Cs,???……??????????????,
qqdiuzMU3Cs,"0:29 that's not embarrassing, that's legendary",
qqdiuzMU3Cs,so where is the thumnail?,
qqdiuzMU3Cs,12:31:00 AM,
qqdiuzMU3Cs,You call that embarrassing?,
qqdiuzMU3Cs,"???? ??????? ??????,?",
qqdiuzMU3Cs,0:23 Powerade Commercial,
qqdiuzMU3Cs,????????,
qqdiuzMU3Cs,1:20 WTF,
qqdiuzMU3Cs,I rally love this Clips,
qqdiuzMU3Cs,REALLY AMAZING,
qqdiuzMU3Cs,1:20 Ball in the ballzzz,
qqdiuzMU3Cs,3:25 never trust a woman,
qqdiuzMU3Cs,The Guardiola's one kill me!!,
qqdiuzMU3Cs,That lofi tho,
qqdiuzMU3Cs,4:18 ....wht he is doing? So gay.....,
qqdiuzMU3Cs,55 sec ? ?,
qqdiuzMU3Cs,12:30:00 AM,
qqdiuzMU3Cs,you call that embarrassing...how dare you,
qqdiuzMU3Cs,0:14 good timing,
qqdiuzMU3Cs,Hhahahahah that wig flew ???,
qqdiuzMU3Cs,4:32 Taekwondo? I have a red belt! ??,
qqdiuzMU3Cs,0:18 thats not embrassing,
qqdiuzMU3Cs,Is the background noise suppose to make this crap more painfull to watch? If so it works. ?,
qqdiuzMU3Cs,I had to watch on mute!,
qqdiuzMU3Cs,0:25 i cant stop laughing ??,
qqdiuzMU3Cs,12:34:00 AM,
qqdiuzMU3Cs,12:54:00 AM,
qqdiuzMU3Cs,4:19 ???,
qqdiuzMU3Cs,03:29:00 AM,
qqdiuzMU3Cs,???????…,
qqdiuzMU3Cs,03:25:00 AM,
qqdiuzMU3Cs,Oh ho some highlights will see clearly by your posting thank admin,
qqdiuzMU3Cs,1:50 the music dropping made me lose it ?,
qqdiuzMU3Cs,????,
qqdiuzMU3Cs,0:32 oh yea oh yea ooh ooh poh yea,
qqdiuzMU3Cs,0:29 where is embarrassing ?,
qqdiuzMU3Cs,2:46 LMAO ??,
qqdiuzMU3Cs,03:19:00 AM,
qqdiuzMU3Cs,amazing guys 1:23 hahahahaha,
qqdiuzMU3Cs,12:15:00 AM,
qqdiuzMU3Cs,3:20 Proof why you should never trust a female.,
qqdiuzMU3Cs,this made ,
qqdiuzMU3Cs,laugh so hard,
qqdiuzMU3Cs,?????????????????????????,
qqdiuzMU3Cs,Lead me to the thumbnail,
qqdiuzMU3Cs,Why is 4:42 me in gym class ?,
qqdiuzMU3Cs,Excelente música!,
qqdiuzMU3Cs,Bom para rir um pouco... kkkkk,
qqdiuzMU3Cs,0:06 SM64 Jump,
qqdiuzMU3Cs,3:46 ??,
qqdiuzMU3Cs,04:43:00 AM,
qqdiuzMU3Cs,???3??????????,
qqdiuzMU3Cs,0:16 isn't embarassing. It's a cool save,
qqdiuzMU3Cs,Love the beats ?,
qqdiuzMU3Cs,03:52:00 AM,
qqdiuzMU3Cs,"3:25??????,??????....",
qqdiuzMU3Cs,03:49:00 AM,
qqdiuzMU3Cs,IF YOU CAME FOR THE THUMBNAIL ABORT MISSION!!!!,
qqdiuzMU3Cs,0:27 anyone see that dude Naruto running LOL,
qqdiuzMU3Cs,Where's the thumbnail pic?,
qqdiuzMU3Cs,4:18-Why are you gay?,
qqdiuzMU3Cs,The link for the music tho,
qqdiuzMU3Cs,1:37 this is Brazil LOL,
qqdiuzMU3Cs,Guardiola-Ribeyr position of said..?,
qqdiuzMU3Cs,3:30 that boxer???,
qqdiuzMU3Cs,12:13:00 AM,
qqdiuzMU3Cs,4:10 Wakanda forever!,
qqdiuzMU3Cs,12:25:00 AM,
qqdiuzMU3Cs,I laugh so hard,
qqdiuzMU3Cs,12:49:00 AM,
qqdiuzMU3Cs,What Was Embrassing In It?,
qqdiuzMU3Cs,That cameraman wtf?,
qqdiuzMU3Cs,12:35:00 AM,
qqdiuzMU3Cs,03:28:00 AM,
qqdiuzMU3Cs,03:37:00 AM,
qqdiuzMU3Cs,My fav was the guy in soccer with green jersey missed the ball,
qqdiuzMU3Cs,Muito bom.,
qqdiuzMU3Cs,Ou SHIT!!!!! 3:37 BRUH????????,
qqdiuzMU3Cs,05:53:00 AM,
qqdiuzMU3Cs,0:43 lol. It's like something out of The Naked Gun. Frank Drebin under cover ...,
qqdiuzMU3Cs,"On man I can hardly type,    that guy getting in and out of the ring.",
qqdiuzMU3Cs,04:42:00 AM,
qqdiuzMU3Cs,Le drop est si bien tombé ??,
qqdiuzMU3Cs,03:06:00 AM,
qqdiuzMU3Cs,Sports moments 2018? I've seen some of these videos years ago from a different channel,
qqdiuzMU3Cs,5:16 ???,
qqdiuzMU3Cs,0:15 Real Spor :),
qqdiuzMU3Cs,0:16 @Sky Boi explain how that was embarrassing he just saved the play,
qqdiuzMU3Cs,Pep ?,
qqdiuzMU3Cs,"The music is very annoying, ruins the whole video.",
qqdiuzMU3Cs,oscar goes to 2.43 :D,
qqdiuzMU3Cs,0:18 isn't embarrassing,
qqdiuzMU3Cs,05:27:00 AM,
qqdiuzMU3Cs,05:18:00 AM,
qqdiuzMU3Cs,12:42:00 AM,
qqdiuzMU3Cs,0:30 that wasn't embarrassing,
qqdiuzMU3Cs,05:04:00 AM,
qqdiuzMU3Cs,Sergio Ramos dropping the trophy and the parade bus running it over,
qqdiuzMU3Cs,Music 00:05,
qqdiuzMU3Cs,01:08:00 AM,
qqdiuzMU3Cs,03:37:00 AM,
qqdiuzMU3Cs,3 40 really embrrasing moment,
qqdiuzMU3Cs,01:42:00 AM,
qqdiuzMU3Cs,Do goleiro nos 2 e 40 foi foda,
qqdiuzMU3Cs,04:26:00 AM,
qqdiuzMU3Cs,my favaurate clip missing  ?,
qqdiuzMU3Cs,No one:,
qqdiuzMU3Cs,Background song: ehhh...ehhhh ehhhhh,
qqdiuzMU3Cs,4 30,
qqdiuzMU3Cs,Wtf,
qqdiuzMU3Cs,4 30 xd,
qqdiuzMU3Cs,Literally me in school,
qqdiuzMU3Cs,5555???????????????,
qqdiuzMU3Cs,3:14 ???????,
qqdiuzMU3Cs,02:45:00 AM,
qqdiuzMU3Cs,AHAHAHAHAHAHA,
qqdiuzMU3Cs,12:09:00 AM,
qqdiuzMU3Cs,04:45:00 AM,
qqdiuzMU3Cs,05:26:00 AM,
qqdiuzMU3Cs,12:20:00 AM,
qqdiuzMU3Cs,4.29??,
qqdiuzMU3Cs,04:28:00 AM,
qqdiuzMU3Cs,12:08:00 AM,
qqdiuzMU3Cs,hahahhahahha?,
qqdiuzMU3Cs,0:32 Black power,
qqdiuzMU3Cs,0:19 self sacrifice for the team,
qqdiuzMU3Cs,04:58:00 AM,
qqdiuzMU3Cs,00:15 aaaaaa!!!!,
qqdiuzMU3Cs,??????,
qqdiuzMU3Cs,12:50:00 AM,
qqdiuzMU3Cs,Fashion is always more importmant for Sports Women???,
qqdiuzMU3Cs,md?????,
qqdiuzMU3Cs,Thumbnail?? Was that click bait or did I miss it?,
qqdiuzMU3Cs,Music was sooooooo bad!,
qqdiuzMU3Cs,?????????,
qqdiuzMU3Cs,?,
qqdiuzMU3Cs,01:10:00 AM,
qqdiuzMU3Cs,0:12 Vladimir Putin?,
qqdiuzMU3Cs,?,
qqdiuzMU3Cs,I felt that 0:14,
qqdiuzMU3Cs,The name of the beat please,
qqdiuzMU3Cs,The camel toes are at 5:50,
qqdiuzMU3Cs,00:06 ?????,
qqdiuzMU3Cs,2:35 ?????,
qqdiuzMU3Cs,Nome da msc???,
qqdiuzMU3Cs,"@33 seconds WTF  is he having a fit, 4:24 C'mon can't do that on tv",
qqdiuzMU3Cs,The best part of the video... It's music,
qqdiuzMU3Cs,4:17 =.=,
qqdiuzMU3Cs,Loved the field goal score that bounced off the refs head. Talk about a lucky bounce.,
qqdiuzMU3Cs,04:18:00 AM,
qqdiuzMU3Cs,??????,
qqdiuzMU3Cs,In the long jump ....hair can hold you back.  Get rid of it???????????,
qqdiuzMU3Cs,12:09:00 AM,
qqdiuzMU3Cs,2:22 when you in the middle of the game but your mom called you to help her.,
qqdiuzMU3Cs,"2:24 she was like ""what!? Mom i'm in the middle of a game why you always ruin it""",
qqdiuzMU3Cs,4.20???????,
qqdiuzMU3Cs,Oh that music tho.... I dig that,
qqdiuzMU3Cs,3:58FAKE HAIR,
qqdiuzMU3Cs,"Thumbnail toe, oops i mean camel toe ????",
qqdiuzMU3Cs,Can list the music please?,
qqdiuzMU3Cs,Need the song title haha,
qqdiuzMU3Cs,??,
qqdiuzMU3Cs,I like how this video gets straight on with the content. No intros and crap,
qqdiuzMU3Cs,Someone please tell me this song !,
qqdiuzMU3Cs,The song title please until 3:35 ??,
qqdiuzMU3Cs,I used this music on my last video??,
qqdiuzMU3Cs,Some of these things should be watched at 0.25 speed and with sound muted.,
qqdiuzMU3Cs,But it not 2018 moments most of it way older.,
qqdiuzMU3Cs,Epic bro my favourite vid is the one where the guy gets analed by the long pole,
qqdiuzMU3Cs,Whats with the thumbnail?,
qqdiuzMU3Cs,"2:10  - 2:27  LOL the Racket / Hair Snag     nice video, loved the music choice, too",
qqdiuzMU3Cs,0:43  3:43,
qqdiuzMU3Cs,Oh My Gosh ??????????????,
qqdiuzMU3Cs,Wtf..???,
qqdiuzMU3Cs,4:20 ...,
qqdiuzMU3Cs,Amazing......I've just watched a number of channels showing 90% of the videos you have here.,
qqdiuzMU3Cs,"Most of those sites were lucky to get 600,000 views......38,000,000 views?!......You are the lucky ones.......I am the Truth Troll!!",
qqdiuzMU3Cs,1:47 family guy parody?,
qqdiuzMU3Cs,I liked the last one,
qqdiuzMU3Cs,0:50 greek football lol axaxaxax,
qqdiuzMU3Cs,Elladara,
qqdiuzMU3Cs,"I liked more the song, can someone tell me the name of it?",
qqdiuzMU3Cs,Pliz music 0:01 :3,
qqdiuzMU3Cs,PS: music=Dj Dubwell-Cloud 9   ,
qqdiuzMU3Cs,::33,
qqdiuzMU3Cs,3:46 music name,
qqdiuzMU3Cs,O do Guardiola foi top d+.,
qqdiuzMU3Cs,Recommend?,
qqdiuzMU3Cs,Dude at 4:35 deserved it for having a ponytail,
qqdiuzMU3Cs,?????????? ?????. ? ??????? ?????? ?,
qqdiuzMU3Cs,what was that song  first one,
qqdiuzMU3Cs,???????????????????,
qqdiuzMU3Cs,Where is the one in thumbnail,
qqdiuzMU3Cs,Looool xd,
qqdiuzMU3Cs,4:21 is that Keiran Lee???,
qqdiuzMU3Cs,Pls somebody tell me what song is this?…,
qqdiuzMU3Cs,0:14 AAAAAAA,
qqdiuzMU3Cs,??????,
qqdiuzMU3Cs,0.37  when u pass even after you hadn't studied anything??,
qqdiuzMU3Cs,?,
qqdiuzMU3Cs,what's the title of the music?,
qqdiuzMU3Cs,0:54 ??????????????,
qqdiuzMU3Cs,"33 B.C, anyone?",
qqdiuzMU3Cs,0:13 Perfect timing,
qqdiuzMU3Cs,whers the thumbnail,
qqdiuzMU3Cs,The Field Goal at the end was good.,
qqdiuzMU3Cs,Someone tell me what song this is,
qqdiuzMU3Cs,? ? ?,
qqdiuzMU3Cs,35sek ???????,
qqdiuzMU3Cs,???,
qqdiuzMU3Cs,THE SONG THO,
qqdiuzMU3Cs,30:00.00,
qqdiuzMU3Cs,When tha boxer got out tha ring??,
qqdiuzMU3Cs,25M views !,
qqdiuzMU3Cs,Thumbnail for a reason,
qqdiuzMU3Cs,?,
qqdiuzMU3Cs,Love love love,
qqdiuzMU3Cs,Love love love,
qqdiuzMU3Cs,"Best, best, best......wow...!!!!!!!!!",
qqdiuzMU3Cs,The wig lol,
qqdiuzMU3Cs,the video is really cool .. greetings from Indonesia,
qqdiuzMU3Cs,Good video?,
qqdiuzMU3Cs,Sesekali buat sinetron azab korban sial wkwkwkwkwkwkkwkwkw,
qqdiuzMU3Cs,music made me turn it off,
qqdiuzMU3Cs,The song is?,
qqdiuzMU3Cs,?????????,
qqdiuzMU3Cs,That boxer ?? 3:30,
qqdiuzMU3Cs,Kkkk muito bom,
qqdiuzMU3Cs,????????????????????????????????,
qqdiuzMU3Cs,????)??,
qqdiuzMU3Cs,2018 and javale McGee is with the nuggets wow,
qqdiuzMU3Cs,?,
qqdiuzMU3Cs,4.28?????,
qqdiuzMU3Cs,0:12 is fake (was a shoe commercial),
qqdiuzMU3Cs,???,
qqdiuzMU3Cs,Mmmm qe ricas panochas mojadas!!!,
qqdiuzMU3Cs,??,
qqdiuzMU3Cs,Is that a Man?......4:09,
qqdiuzMU3Cs,First song please ???,
qqdiuzMU3Cs,is the last one is in?,
qqdiuzMU3Cs,Same old stuff over and over again,
qqdiuzMU3Cs,Depressing music,
qqdiuzMU3Cs,First beat's name?,
qqdiuzMU3Cs,Theme pls?,
qqdiuzMU3Cs,"At 0:14 the song says ass when the guy lands on it with his ass, coincidence? ?",
qqdiuzMU3Cs,3.47 song?,
qqdiuzMU3Cs,I'm still thinking about that time the Seahawks didn't run the ball.,
qqdiuzMU3Cs,At 3:51 was that a man?,
qqdiuzMU3Cs,Thumbnail click bait. Boo.,
qqdiuzMU3Cs,Hahahaha????,
qqdiuzMU3Cs,Musik?,
qqdiuzMU3Cs,Do anyone know the music?,
qqdiuzMU3Cs,Phrase your words really well man,
qqdiuzMU3Cs,4:11 i thought  why that is embarrassed? and hair was fake hahaha,
qqdiuzMU3Cs,? ?? ????????! ????? ?? ?????? ????,
qqdiuzMU3Cs,Poland ?,
qqdiuzMU3Cs,Where is the thumbnail picture,
qqdiuzMU3Cs,Nice BGM,
qqdiuzMU3Cs,0:29 Mascot: I’m so good at dancing!,
qqdiuzMU3Cs,Security guy: Hold my beer. (Proceeds to do the best dance ever at 0:30 and onward.),
qqdiuzMU3Cs,LoL ???,
qqdiuzMU3Cs,Charles Chaplin 3:29 - 3:50,
qqdiuzMU3Cs,what's BGM?,
qqdiuzMU3Cs,"cool music,",
qqdiuzMU3Cs,Nombre de la canción de inicio,
qqdiuzMU3Cs,?????,
qqdiuzMU3Cs,That last one.. Did it count?,
qqdiuzMU3Cs,1:10 Fifa world cup 2014 ??,
qqdiuzMU3Cs,??? ??? ??? ????? ??? ???????? ???????????,
qqdiuzMU3Cs,2:41?,
qqdiuzMU3Cs,who?,
qqdiuzMU3Cs,can I get the name of the track on the video,
qqdiuzMU3Cs,Cómo se llama la 1er. melodía ??? Excelente,
qqdiuzMU3Cs,name of song used?,
qqdiuzMU3Cs,Love this song,
qqdiuzMU3Cs,guadiola?,
qqdiuzMU3Cs,This groove is really nice. What is it?,
qqdiuzMU3Cs,0:15 desde ese momento carlos dudo de su heterosexualidad :v,
qqdiuzMU3Cs,Autolike pa que no se pierda xd,
qqdiuzMU3Cs,Guardola and ribery ????,
qqdiuzMU3Cs,great music - for a change,
qqdiuzMU3Cs,Sanjaydolai8019 gmail.com,
qqdiuzMU3Cs,This fast camera man shook me,
qqdiuzMU3Cs,The mans that pepper sprayed the dude deserves to get smacked so hard he cries,
qqdiuzMU3Cs,?????,
qqdiuzMU3Cs,Last was awesome.,
qqdiuzMU3Cs,So funny iam lauging for 5 minute,
qqdiuzMU3Cs,Lagunya apa ya?,
qqdiuzMU3Cs,what's music this video?,
qqdiuzMU3Cs,Music name?,
qqdiuzMU3Cs,Thumbnail misleading,
qqdiuzMU3Cs,Sound is perfect at 0:15 ?,
qqdiuzMU3Cs,Who are here after seeing a thumbnail,
qqdiuzMU3Cs,???,
qqdiuzMU3Cs,Sharapova always wanted his ???,
qqdiuzMU3Cs,Can sm 1 explain me how's that embarrassing 0:16 ??,
qqdiuzMU3Cs,Where is the thumbnail ?,
qqdiuzMU3Cs,What's the instrumental  at 5:30,
qqdiuzMU3Cs,??????????,
qqdiuzMU3Cs,djokovic's ball ?,
qqdiuzMU3Cs,de plano tarugo 2:27,
qqdiuzMU3Cs,Thumbnail,
qqdiuzMU3Cs,What songs.?,
qqdiuzMU3Cs,2:27 XDDDDDDD,
qqdiuzMU3Cs,1:47 special for mother day ??,
qqdiuzMU3Cs,Music??,
qqdiuzMU3Cs,OH dame,
qqdiuzMU3Cs,when the camera man is faster than the runners,
qqdiuzMU3Cs,BGM??????,
qqdiuzMU3Cs,Where is video of thumbnail,
qqdiuzMU3Cs,Soundtrack?,
qqdiuzMU3Cs,Nice vid and nice music ?,
qqdiuzMU3Cs,Great video!,
qqdiuzMU3Cs,I know tragedy,
qqdiuzMU3Cs,????????,
qqdiuzMU3Cs,1:03?????,
qqdiuzMU3Cs,Stolen videos ... be ashamed dude!!,
qqdiuzMU3Cs,Clickbait!,
qqdiuzMU3Cs,I saw Frozen character if they play ?,
qqdiuzMU3Cs,Click bait thumbnail.,
qqdiuzMU3Cs,I clicked to watch the thumbnail and nothing,
qqdiuzMU3Cs,0:14 idk why but the sound is so perfectly as the pole goes to his butt,
qqdiuzMU3Cs,Those guys carrying the stretcher were like the 2 stooges lol,
qqdiuzMU3Cs,how you got 35 million views i dont know,
qqdiuzMU3Cs,Song??,
qqdiuzMU3Cs,Superb background song..?,
qqdiuzMU3Cs,First song? PLEASE,
qqdiuzMU3Cs,Music?,
qqdiuzMU3Cs,3:34 like,
qqdiuzMU3Cs,lofi hop in backround ,
qqdiuzMU3Cs,:3,
qqdiuzMU3Cs,???????,
qqdiuzMU3Cs,musica de fondo...pofas,
qqdiuzMU3Cs,3:25  Joco : give me your best shot !,
qqdiuzMU3Cs,Maria : take it !,
qqdiuzMU3Cs,wow hahah,
qqdiuzMU3Cs,4:00 sister SNATCHED,
qqdiuzMU3Cs,Jajajsjahhahahsjahsya 0:15 xddd,
qqdiuzMU3Cs,3:27 Poor ?okovi? ?,
qqdiuzMU3Cs,Song??,
qqdiuzMU3Cs,que cancion es?,
qqdiuzMU3Cs,That ribery part had me dying,
qqdiuzMU3Cs,Dj dubwell cloud 9,
qqdiuzMU3Cs,Stop repeating the scenes : we know how to control a video player. Don't you ?,
qqdiuzMU3Cs,The weird tennis hit thing was halarios,
qqdiuzMU3Cs,2:43 was my favourite,
qqdiuzMU3Cs,Hahahaha the goal keeper is the best bloop hahaha,
qqdiuzMU3Cs,Mana comennya+62,
qqdiuzMU3Cs,Probability of becoming a father became 0......     1:21,
qqdiuzMU3Cs,3.11,
qqdiuzMU3Cs,Song?,
qqdiuzMU3Cs,I'm a simple man,
qqdiuzMU3Cs,If I don't get what's there in the thumbnail then I dislike the video!,
qqdiuzMU3Cs,15 second is the best,
qqdiuzMU3Cs,What's this music ?,
qqdiuzMU3Cs,0:47 I hope that player never had a broken back or a broken leg before those two guys literally threw him on that stretcher to carry him off the field. Some countries seem to have NO sense of first aid knowledge what so ever,
qqdiuzMU3Cs,???????????????,
qqdiuzMU3Cs,Tilte of background music??????,
qqdiuzMU3Cs,Waste one copy from other's,
qqdiuzMU3Cs,Loved the last one.  Do you think it went through or did they call it back?  LOL!,
qqdiuzMU3Cs,Name of the ** song????,
qqdiuzMU3Cs,???????,
qqdiuzMU3Cs,What music,
qqdiuzMU3Cs,Hahhaha like,
qqdiuzMU3Cs,Clickbate thumbnail? Good job??,
qqdiuzMU3Cs,????? ???? ?? ???? ???????? ?? ???? ????? ?? ???? ???? ????? ??? ????? ???????? ???????? ???? ????? ???? ?? ???? ?? ????? ?? ????? ?? ????? ?????,
qqdiuzMU3Cs,Wawrinka saw Kyrgios in Klizan's...?,
qqdiuzMU3Cs,4:05 bru...she got her wig snach,
qqdiuzMU3Cs,Roses are red ,
qqdiuzMU3Cs,Violets are blue,
qqdiuzMU3Cs,I came for the thumbnail,
qqdiuzMU3Cs,So did u,
qqdiuzMU3Cs,??? ?????????,
qqdiuzMU3Cs,Well done,
qqdiuzMU3Cs,Degne di Fantozzi ahahah,
qqdiuzMU3Cs,I love that lo-fi music background,
qqdiuzMU3Cs,???? ? ??????? ?? ?????????))????,
qqdiuzMU3Cs,Already seen clips. Who stole whom?,
qqdiuzMU3Cs,Jajaja que acabo de ver,
qqdiuzMU3Cs,????????????????,
qqdiuzMU3Cs,?????????????,
qqdiuzMU3Cs,???????????????,
qqdiuzMU3Cs,?????????????,
qqdiuzMU3Cs,??????????????,
qqdiuzMU3Cs,Song name?,
qqdiuzMU3Cs,titus o'neil royal rumble ?,
qqdiuzMU3Cs,Song name?,
qqdiuzMU3Cs,??,
qqdiuzMU3Cs,20 MILLION VIEWSSSSS,
qqdiuzMU3Cs,What are the songs in this vid,
qqdiuzMU3Cs,2:55 F.R.A.G.L.E It Must Be Italian,
qqdiuzMU3Cs,1PVK.RU  EDM COOL RADIO FOR YOU,
qqdiuzMU3Cs,Guardiola a,
qqdiuzMU3Cs,Its embarrassing or funny ???,
qqdiuzMU3Cs,I like the last vid,
qqdiuzMU3Cs,Hahaha ... The trophy dat broke n d ladies wig dat came off !!,
qqdiuzMU3Cs,Hahahaha,
qqdiuzMU3Cs,My rib is now hurting from laughing,
qqdiuzMU3Cs,Sexy music..,
qqdiuzMU3Cs,What is the title of the first music,
qqdiuzMU3Cs,Perfecta música retrasad,
qqdiuzMU3Cs,haha???,
qqdiuzMU3Cs,Field goat attempt to the refs head at 5:10 was funny,
qqdiuzMU3Cs,Can someone give me the beat name,
qqdiuzMU3Cs,??????????,
qqdiuzMU3Cs,"Where is Tite, coach brazilian soccer team, falling down?",
qqdiuzMU3Cs,Javale Mcgee wasn't even on the Nuggets in 2018.,
qqdiuzMU3Cs,1001,
qqdiuzMU3Cs,What the backsound song?,
qqdiuzMU3Cs,Ahhhhh...... pep,
qqdiuzMU3Cs,3:29 well this doesn't look like it's from 2018??? 5:05 that either! I hate when youtubers say something but they don't even know if it's true,
qqdiuzMU3Cs,West,
qqdiuzMU3Cs,at 0:18 it looked like the volleyball player fell and landed onto the ice on a sleigh lol,
qqdiuzMU3Cs,Gostei da música do fundo do vídeo,
qqdiuzMU3Cs,Who is singing?,
