channel,section,playlist,video,link,time,views,publication date,likes,dislikes,description 
psivewri,no sections,Rants and Countdowns,YouTube,https://www.youtube.com//watch?v=ZwY5zloREVg&list=PLktXYI_AhGMYqQOHfu74JquQ7nDR0yEas&index=9,NA,,,,,
psivewri,no sections,#GAMEGOODS,"People SELLING Pokemon GO ACCOUNTS, NEW Pokemon? Sonic 25TH #GAMEGOODS",https://youtu.be/sc_w48FEkUM,1:33,549, juuli 2016,8,3,"If you enjoyed feel free to leave a like and i'll love you long time.#GAMEGOODS for your regular dose of gaming news and facts. Today we discuss people that are selling Pokemon GO accounts for a lot of money (on ebay, gumtree). The NEW Pokemon announced for Sun and Moon (bewear, comfey, mimikyu, mudsdale and wimpod). Lastly the next Sonic game is likely to be announced this friday at the Sonic The Hedgehog 25th Anniversary event. Watch it live on TWITCH.► Subscribe for more! https://goo.gl/hfDQ9K► Use #GAMEGOODS to suggest topics or ask me a question on Twitter► Follow Me :) https://twitter.com/nathansivewrig1"
psivewri,no sections,#GAMEGOODS,"New Pokemon MOVIE, Animal Crossing on iOS & Android? Sony Twitter HACK! #GAMEGOODS",https://youtu.be/XrWO4-qBjRk,2:11,625, juuli 2016,18,1,"If you enjoyed feel free to leave a like and i'll love you long time.#GAMEGOODS for your regular dose of gaming news and facts. Today we discuss the NEW Pokemon movie that has been announced, Shuhei Yoshida's hacked twitter account, Pokemon accounts for sale that were removed and Nintendo's 3DS game Animal crossing coming to iOS, Apple and Android phones.► Subscribe for more! https://goo.gl/hfDQ9K► Use #GAMEGOODS to suggest topics or ask me a question on Twitter► Follow Me :) https://twitter.com/nathansivewrig1"
psivewri,no sections,#GAMEGOODS,Nintendo NES Classic Edition: Everything you need to know #GAMEGOODS,https://youtu.be/GD-4Sjh7Pw8,4:02,695, juuli 2016,13,0,"If you enjoyed feel free to leave a like and i'll love you long time.#GAMEGOODS for your regular dose of gaming news and facts. Today we discuss Nintendo's upcoming NES Classic Edition console which will be released on November 10th (11th in USA) 2016. Retailing for $59 US, $99 AUS and including 30 built in NES classic this is sure to be a hot item upon release.► Subscribe for more! https://goo.gl/hfDQ9K► Use #GAMEGOODS to suggest topics or ask me a question on Twitter► Follow Me :) https://twitter.com/nathansivewrig1Including games such as: Balloon FightBUBBLE BOBBLECastlevania™Castlevania II: Simon’s Quest™Donkey KongDonkey Kong Jr.DOUBLE DRAGON II: THE REVENGEDr. MarioExcitebikeFINAL FANTASY®Galaga™GHOSTS‘N GOBLINS™GRADIUS™Ice ClimberKid IcarusKirby’s AdventureMario Bros.MEGA MAN™ 2MetroidNINJA GAIDEN®PAC-MAN™Punch-Out!! Featuring Mr. DreamStarTropicsSUPER C™Super Mario Bros.Super Mario Bros. 2Super Mario Bros. 3Tecmo Bowl™The Legend of ZeldaZelda II: The Adventure of Link"
psivewri,no sections,Hey Pley - Let's plays with a 'difference',Hey Pley - Let's plays with a 'difference',https://www.youtube.com//playlist?list=PLktXYI_AhGMZsSpX46clgR5_xgd4fDxnb,NA,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,Review: Free iBook G3 Clamshell 366mhz Lime,https://youtu.be/VU9X9BQ9Hgo,5:24,17040, apr 2014,307,12,"Subscribe for more videos like this! https://www.youtube.com/subscription_...Hey guys, just put a short video together about this fantastic conditioned lime iBook G3! I got it for free since a generous person  responded to one of my ads. It came with accessories and still holds a decent charge! Mac OS 9 is installed and is a great addition to my collection :)"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Free Vintage Apple Computers | Additions to my collection,https://youtu.be/AZfNVJ8WQMc,2:04,4353, apr 2014,76,1,"Just an update: Do you want me to make more stuff like this? Was filmed on my iphone 4, enjoy :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Another great score today, this time it is a large lot of vintage apple computers including 7200's, powermac G3's G4's keyboards, mice, software and parts. Pretty sweet for free, but not the best score I have made for free :)"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Cheap Mac Mini overview | Mid 2010 2.4ghz,https://youtu.be/0SDz6cwpeec,3:01,16263, apr 2014,128,9,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello guys! Today we are taking a look at a Mac Mini that I picked up cheap on Gumtree. I have no real use for it, even though it is a great machine so I plan on selling it on :)"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Bondi Blue iMac G3 for $4!!!,https://youtu.be/nJeNTutwI5U,1:11,4132,märts 2012,57,6,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Hi! Here it is! Just for you apple fans! Here is my iMac G3 bondi blue that I got off ebay for $4!!! it came with original install disks, keyboard and mouse! this was an awesome find! hopefully accompanied by an awesome video! (possibly) well, I hope you guys enjoy!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,YouTube,https://www.youtube.com//watch?v=1ztQGaU6X-0&list=PLAEBAF0E11C0D36A6&index=6,5:04,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,Rare Apple! Presentation System! Vintage Macintosh Hardware Review!,https://youtu.be/1XfZsC0-YTM,5:04,3525,sept 2011,34,2,"Want more reviews?http://www.youtube.com/subscription_c...For Sale On Ebay! http://www.ebay.com.au/itm/2306955050...Hello! Here is an early weekly video about The ""Apple Presentation System"" Released by Apple in 1996. If you like it I shall make more videos! Thanks for watching, enjoy!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Apple IIc 1984,https://youtu.be/5Z6mgZ4OBEg,1:59,1458, sept 2010,17,0,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...This is the first video in the series of in depth looks at apples vintage computers over the years. This video is about  the Apple IIc that was introduced in 1984 by Apple. Filmed by an accomplished TAFE graduate, Roejono."
psivewri,no sections,Apple Mac Reviews & Unboxings!,Old Windows Laptop + Duke Nukem (not forever),https://youtu.be/macoHF4aPd0,7:37,920, nov 2011,12,6,"Like old things?http://www.youtube.com/subscription_c...Hello! Today I look at a very old windows laptop from 1992. I review it, then play some classic dos games on it :)Enjoy!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,The iMac G3,https://youtu.be/w4WiFuP7JMw,1:03,1334,apr 2011,18,0,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Here is Apple's iconic iMac G3 in all its shining glory! It was introduced in May 6, 1998. Was also the first apple computer to use ""transparent plastic"".Want more? i have heaps of apple computers I could make similar videos about!I got this imac for $10 off ebay :)"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Vintage Apple! PowerBook 1400cs/133,https://youtu.be/ordEgfIxGcs,3:56,6167, aug 2011,65,4,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Hello! Here is another weekly video! Today i am taking a look at a Vintage Apple Macintosh Powerbook 1400cs/133 that I got at for $30 at a local Pawn shop. Lots of effort went into this, enjoy!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,YouTube,https://www.youtube.com//watch?v=OKE1UXfByvM&list=PLAEBAF0E11C0D36A6&index=12,4:45,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,Palm III Unboxing! Vintage PDA!,https://youtu.be/kAkoEuXnxVM,4:45,4197,sept 2011,27,16,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Hello! Here is a quick and dirty look at a very rare PDA that I picked up for $12 with all original accessories and hardware. This is the Palm III (  3 ) released in March 1998, here is the unboxing, enjoy!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,YouTube,https://www.youtube.com//watch?v=iijtRteMRvk&list=PLAEBAF0E11C0D36A6&index=14&t=0s,3:56,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,Vintage Nokia Phone Review,https://youtu.be/5IcImBC6bo4,10:49,23711,okt 2011,140,25,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! long time no video! Here today is a good look (review) at a very old vintage nokia mobile phone! This is a rare one, with original charger and manual that I found being thrown away! Thanks for watching and enjoy!!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Macintosh Plus boot up (2010),https://youtu.be/yehVokazuVA,1:41,5225,juuni 2010,32,2,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Hello, today I boot up my Macintosh Plus that I got for $20 with a heap load of accessories, like the original printer, an external hard drive, and external floppy disk drive, games, keyboard and mouse, and lots of cords! This Mac is 24 years old!!!! But it still runs great, I even played some classic games like shuffle puck cafe! IF YOU WANT I WILL MAKE A VIDEO ABOUT THE GAMES IT CAME WITH!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,YouTube,https://www.youtube.com//watch?v=aeZkYDBodMM&list=PLAEBAF0E11C0D36A6&index=17,2:47,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,YouTube,https://www.youtube.com//watch?v=wCPQzhga0zc&list=PLAEBAF0E11C0D36A6&index=18&t=0s,2:47,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,Apple Powerbook Repair!,https://youtu.be/TKHVNL_Saw4,0:52,717, okt 2011,12,2,"I ""repair"" an Apple PowerBook G4http://www.youtube.com/subscription_c...Well, an old video, I thought I would clear up the ending! BTW, a new video intro for every video from now on, is it good? Comments would be appreciated!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Massive Apple Mac Lot!!! Over 20 Laptops/computers!!!,https://youtu.be/SZYr4O3RavQ,2:01,1538, sept 2011,24,0,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Here is a massive lot of apple macintosh stuff that i got for $80, there are laptops, computers, and everything in between. I will be making videos of these things shortly, thanks for watching! Sorry about no editing what so ever!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,iMac G3 333mhz Boot up,https://youtu.be/dbuQj7-QpFw,1:56,1376, märts 2010,18,1,Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...A boot up video of my iMac G3 333mhz redish-pink.
psivewri,no sections,Apple Mac Reviews & Unboxings!,iMac G3 350mhz blueberry boot up,https://youtu.be/3E50Iz0h7V0,1:49,1221, märts 2010,8,0,Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...A boot up video of my iMac G3 350mhz blueberry.
psivewri,no sections,Apple Mac Reviews & Unboxings!,YouTube,https://www.youtube.com//watch?v=iJgNnaEygvo&list=PLAEBAF0E11C0D36A6&index=23,9:42,,,,,
psivewri,no sections,Apple Mac Reviews & Unboxings!,Old Windows 98 Laptop Review! W. Fun and Antics! 90's Twinhead!!,https://youtu.be/Viz1gvYp7Lo,9:42,100756, apr 2012,605,141,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! I am getting into regular reviews! Please Like, or tell me if you like these as I can do one every day! This time I look at a vintage 1996 Twinhead laptop that has windows 98, if you want a blast from the past this is the review for you! (If not, then you may take the long bus ride home) So thanks for watching and tell me if you like what I am doing!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Rare Imac G3 Snow White! First Look!,https://youtu.be/2qeDG8Zzd6A,3:49,1687, märts 2012,35,1,"Check out my new channel for more videos like this :) https://www.youtube.com/channel/UCwNe...Hello, today I take a look at another iMac g3 that I got in a massive lot of apple computers. this one is a snow white imac that came out in the year 2000, I boot it up and it seems to be all good :) thanks for watching, I will continue to look at more apple computers as I have heap of them left!!"
psivewri,no sections,Apple Mac Reviews & Unboxings!,Vintage Windows 98 IBM Thinkpad 760XD review,https://youtu.be/hW6BsQEUq80,4:00,12909, apr 2014,172,5,"If you like videos like this please subscribe :) https://www.youtube.com/subscription_...Another decent vintage laptop find, a mid 90's IBM Thinkpad 760XD running windows 98. I picked it up for $12 with accessories. I will do more once I find some good stuff, thanks for watching."
psivewri,no sections,Apple Mac Reviews & Unboxings!,Review: Free Macbook - Psivewri,https://youtu.be/tpHfimWsu5c,3:24,4731,mai 2016,142,4,"Ratings are always appreciated :)► Subscribe for more! https://goo.gl/hfDQ9KHey guys, picked up the Apple Macbook for free :) Thought I would make a video about it. More videos on the way, stay tuned."
psivewri,no sections,Apple Mac Reviews & Unboxings!,Free Vintage Apple Laptop Haul,https://youtu.be/VTJ5IcmZ37g,6:14,8161, mai 2016,206,5,"A special thanks to George for giving these away, much appreciated!If you want more retro videos, please subscribe! https://goo.gl/hfDQ9KToday I picked up a bulk lot of free retro Apple laptops (powerbook 145, 150, 160, 190, 1400/166, Duo 230 and so on). Also got a Power Mac 5500 and a IICX as well."
psivewri,no sections,Minecraft!,"Minecraft - Multiplayer Survival! Pt. 1 ""With Friends""",https://youtu.be/IkeLd_9vrAo,12:54,214552,jaan 2012,1220,107,"Thanks for watching! Can we reach 300 likes?Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! here is part 1 of 6 in a multiplayer survival map my friends Someonesdog and Aleyal joined me on, we venture into the unknown and have a jolly time surviving in the world of Minecraft!The map was hosted by a ""Someonesdog"" I would like to thank him for it!Setup:Macbook Pro 13"" 2.4ghz C2DAudio-Technica MicrophoneScreenflow version 2"
psivewri,no sections,Minecraft!,"Minecraft - Multiplayer Survival! Pt. 2 ""Moving In""",https://youtu.be/cq-RBGZl2OU,10:51,80562,jaan 2012,457,15,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! here is part 2 of 6 in a multiplayer survival map my friends Someonesdog and Aleyal joined me on, we venture into the unknown and have a jolly time surviving in the world of Minecraft!The map was hosted by a ""Someonesdog"" I would like to thank him for it!Setup:Macbook Pro 13"" 2.4ghz C2DAudio-Technica MicrophoneScreenflow version 2"
psivewri,no sections,Minecraft!,"Minecraft - Multiplayer Survival! Pt. 3 ""Duo Creepers""",https://youtu.be/Luhec6sLma0,11:38,58834,jaan 2012,392,18,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! here is part 3 of 6 in a multiplayer survival map my friends Someonesdog and Aleyal joined me on, we venture into the unknown and have a jolly time surviving in the world of Minecraft!The map was hosted by a ""Someonesdog"" I would like to thank him for it!Setup:Macbook Pro 13"" 2.4ghz C2DAudio-Technica MicrophoneScreenflow version 2"
psivewri,no sections,Minecraft!,"Minecraft - Multiplayer Survival! Pt. 4 ""Down The Shafts""",https://youtu.be/URZMZpB5Efo,14:15,47472,jaan 2012,321,11,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! here is part 4 of 6 in a multiplayer survival map my friends Someonesdog and Aleyal joined me on, we venture into the unknown and have a jolly time surviving in the world of Minecraft!The map was hosted by a ""Someonesdog"" I would like to thank him for it!Setup:Macbook Pro 13"" 2.4ghz C2DAudio-Technica MicrophoneScreenflow version 2"
psivewri,no sections,Minecraft!,"Minecraft - Multiplayer Survival! Pt. 5&6 ""Monster Caves""",https://youtu.be/aLlOBoSKj7w,17:46,41947,jaan 2012,260,24,"Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Hello! here is part 5 and 6 in a multiplayer survival map my friends Someonesdog and Aleyal joined me on, we venture into the unknown and have a jolly time surviving in the world of Minecraft!The map was hosted by a ""Someonesdog"" I would like to thank him for it!Setup:Macbook Pro 13"" 2.4ghz C2DAudio-Technica MicrophoneScreenflow version 2"
psivewri,no sections,Minecraft!,Minecraft | The Hunger Games Multiplayer With Friends! | 1.2.5,https://youtu.be/pkYan87fUlk,30:17,26104, apr 2016,111,32,ello' here is the first round of the epic Hunger Games SMP multiplayer map that I am doing with a group of people in minecraft! please enjoy & there is much more to come!
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 1 | 1.3.2,https://youtu.be/n0CghsWAV2Y,25:21,19644,sept 2012,146,8,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 1 oneAleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft: Cruise Ship Down | #1 | Adventure Map w. Psivewri,https://youtu.be/d-eE4NP2q24,14:56,12841,okt 2013,59,7,Are you ready kids?!?! Eye eye captain! Today I am playing through a Minecraft adventure map called Cruise Ship Down. A map about solving a murder on a cruise ship... where everyone is a suspect.... even... you... nah jk.Download here: http://www.minecraftforum.net/topic/1...Episode one (1)
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 2 | 1.3.2,https://youtu.be/pMNyJBIs2Ws,25:19,10006,sept 2012,80,5,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 2 twoAleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 3 | 1.3.2,https://youtu.be/DFmplc7D6Qg,25:19,7020,sept 2012,72,6,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 3 threeAleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 5 | 1.3.2,https://youtu.be/i7yXAEhB6UE,25:10,5500,sept 2012,78,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode five 5Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 4 | 1.3.2,https://youtu.be/o0DrpChd3Sg,18:10,5464,sept 2012,42,2,"Ratings are appreciated :)Check out my new channel! https://www.youtube.com/channel/UCwNe...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode four 4Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 6 | 1.3.2,https://youtu.be/ZIwseB8j3l8,24:44,4621,sept 2012,81,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode six 6Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Ranch Survival #1 | 1.6.2 |  w. Someonesdog,https://youtu.be/xTsfaFIkgTE,14:51,4144, juuli 2013,28,5,"Help the channel out! Like, comment and subscribe!Join my facebook community! https://www.facebook.com/PsivewriAfter a few days of no videos I am back! This will be an ongoing series where we build a massive ranch and survive in the world of minecraft! stay tuned for regular installments!Minecraft ranch survival episode one"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 19 | 1.3.2,https://youtu.be/y4JHcRH2jXM,25:06,4122, sept 2012,36,4,"We are back and continuing the series!!! Here is episode 20 https://youtu.be/SC4AwBZYYh8?list=PLB...Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 18 eighteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 8 | 1.3.2,https://youtu.be/dlmeWevXdHk,26:03,4071,sept 2012,56,2,"Ratings are appreciated :)Want more videos like this? Subscribe today!!https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode eight 8Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,The Minecraft PVP Survival Dome Games (8 Player Mulitplayer Custom Map!),https://youtu.be/7VfI4NVNbpw,17:45,3743, juuni 2012,26,10,"Why all the dislikes :( make it up to me!http://www.youtube.com/subscription_c...Download: http://www.planetminecraft.com/projec...Thanks for watching! this is a collaborative effort (I did 50% of the map) among our group of minecraftees! Hello! and welcome to the map we made! it is a custom PVP multiplayer map for minecraft! check it out! up to eight players, enjoy!"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 7 | 1.3.2,https://youtu.be/z-vu0Zgx16A,24:46,3667,sept 2012,43,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode seven 7Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 9 | 1.3.2,https://youtu.be/H4T9GKY2ND0,23:40,3583,sept 2012,37,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode nine 9Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 10 | 1.3.2,https://youtu.be/i7nL6X1KyhA,25:44,3213,sept 2012,52,2,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode ten 10Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 11 | 1.3.2,https://youtu.be/KHpTN73kQbo,23:31,3042,sept 2012,48,4,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode eleven 11Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 15 | 1.3.2,https://youtu.be/lGiU-6d-LR0,27:23,3004, sept 2012,37,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 15 fifteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 12 | 1.3.2,https://youtu.be/kq4pi8CDmI4,24:48,2930, sept 2012,38,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode twelve 12Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 17 | 1.3.2,https://youtu.be/zolT_2XSHwM,23:18,2791, sept 2012,31,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 17 seventeen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 14 | 1.3.2,https://youtu.be/WdLBwT_qPFQ,25:00,2723, sept 2012,30,0,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 14 fourteen Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 13 | 1.3.2,https://youtu.be/f9pJMdDn_9A,25:55,2628, sept 2012,41,1,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode thirteen 13Aleyals channel:http://www.youtube.com/user/Smashbot2012"
psivewri,no sections,Minecraft!,Minecraft PVP Survival w. Friends | #1 | 1.3.2,https://youtu.be/WMl1H0bcDg4,16:03,2527,okt 2012,15,1,"Ratings are appreciated :)You guys are awesome!http://www.youtube.com/subscription_c...Today we are playing a multiplayer match of PVP survival, get ready for cheap thrills, pointless puns and small talk! I am joined with Jono (Someonesdog) and Alex (Aleyal), let the *fun begin!*probably not!Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft Underground Survival w. My Bro | EP. 16 | 1.3.2,https://youtu.be/HpMb-koAcMU,19:58,2427, sept 2012,34,3,"Ratings are appreciated :)Want more videos like this? Subscribe today! https://www.youtube.com/subscription_...Here is the follow up to an hour long minecraft video I did 8 months ago. The challenge is to survive and thrive underground for as long as you can, you are allowed the first day to collect resources from the surface, then you must stay underground!Thanks for watching! Episode 16 sixteenAleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,YouTube,https://www.youtube.com//watch?v=WDwf2LSJbh0&list=PL929851415F84E69E&index=30&t=0s,21:36,,,,,
psivewri,no sections,Minecraft!,Minecraft With My Bro :D | Hunger Games | #1 | 1.3.2,https://youtu.be/0cyIaCb7H2g,19:02,2230, sept 2012,20,2,"Ratings are appreciated :)Help the channnel out! http://www.youtube.com/subscription_c...A new series! My brother and I play minecraft hunger games on various servers, thanks for watching!Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft PVP Survival w. Friends | #2 | 1.3.2,https://youtu.be/x5MOqm5qwgw,16:03,1857,okt 2012,19,0,"Ratings are appreciated :)You guys are awesome!http://www.youtube.com/subscription_c...Today we are playing a multiplayer match of PVP survival, get ready for cheap thrills, pointless puns and small talk! I am joined with Jono (Someonesdog) and Alex (Aleyal), let the *fun begin!*probably not!Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
psivewri,no sections,Minecraft!,Minecraft PVP Survival w. Friends | #3 | 1.3.2,https://youtu.be/SwLiLqGjpgQ,17:34,1310,okt 2012,10,0,"Ratings are appreciated :)You guys are awesome!http://www.youtube.com/subscription_c...Today we are playing a multiplayer match of PVP survival, get ready for cheap thrills, pointless puns and small talk! I am joined with Jono (Someonesdog) and Alex (Aleyal), let the *fun begin!*probably not!Aleyals channel:http://www.youtube.com/user/Smashbot2012My channel:http://www.youtube.com/user/psivewri?..."
